Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1440.000000	0.0599669 	1440.000000	0.0463933 	1440.000000	0.0466452 	1440.000000	0.0462929 	1440.000000	0.0463888 	1440.000000	4.50496e-06	
1460.000000	0.0598986 	1460.000000	0.046346  	1460.000000	0.046591  	1460.000000	0.0462394 	1460.000000	0.0463416 	1460.000000	4.44797e-06	
1480.000000	0.0598358 	1480.000000	0.0463021 	1480.000000	0.0465399 	1480.000000	0.0461888 	1480.000000	0.0462977 	1480.000000	4.39246e-06	
1500.000000	0.0597784 	1500.000000	0.0462614 	1500.000000	0.0464916 	1500.000000	0.0461409 	1500.000000	0.046257  	1500.000000	4.33837e-06	
1520.000000	0.0597261 	1520.000000	0.0462238 	1520.000000	0.0464461 	1520.000000	0.0460957 	1520.000000	0.0462195 	1520.000000	4.28565e-06	
1540.000000	0.0596788 	1540.000000	0.0461892 	1540.000000	0.0464032 	1540.000000	0.0460529 	1540.000000	0.0461849 	1540.000000	4.23424e-06	
1560.000000	0.0596363 	1560.000000	0.0461574 	1560.000000	0.0463627 	1560.000000	0.0460125 	1560.000000	0.0461532 	1560.000000	4.18409e-06	
1580.000000	0.0595984 	1580.000000	0.0461284 	1580.000000	0.0463245 	1580.000000	0.0459745 	1580.000000	0.0461243 	1580.000000	4.13516e-06	
1600.000000	0.0595649 	1600.000000	0.0461021 	1600.000000	0.0462885 	1600.000000	0.0459386 	1600.000000	0.046098  	1600.000000	4.0874e-06	
1620.000000	0.0595358 	1620.000000	0.0460783 	1620.000000	0.0462546 	1620.000000	0.0459048 	1620.000000	0.0460742 	1620.000000	4.04078e-06	
1640.000000	0.0595108 	1640.000000	0.046057  	1640.000000	0.0462226 	1640.000000	0.045873  	1640.000000	0.046053  	1640.000000	3.99524e-06	
1660.000000	0.0594898 	1660.000000	0.046038  	1660.000000	0.0461925 	1660.000000	0.0458431 	1660.000000	0.0460341 	1660.000000	3.95076e-06	
1680.000000	0.0594728 	1680.000000	0.0460214 	1680.000000	0.0461643 	1680.000000	0.0458151 	1680.000000	0.0460175 	1680.000000	3.90729e-06	
1700.000000	0.0594595 	1700.000000	0.0460069 	1700.000000	0.0461378 	1700.000000	0.0457888 	1700.000000	0.0460031 	1700.000000	3.86481e-06	
1750.000000	0.059442  	1750.000000	0.0459801 	1750.000000	0.0460788 	1750.000000	0.0457305 	1750.000000	0.0459763 	1750.000000	3.76267e-06	
1800.000000	0.0594455 	1800.000000	0.0459655 	1800.000000	0.0460294 	1800.000000	0.0456816 	1800.000000	0.0459618 	1800.000000	3.66598e-06	
1850.000000	0.0594686 	1850.000000	0.0459621 	1850.000000	0.0459887 	1850.000000	0.0456415 	1850.000000	0.0459586 	1850.000000	3.57431e-06	
1900.000000	0.0595099 	1900.000000	0.0459692 	1900.000000	0.0459557 	1900.000000	0.0456091 	1900.000000	0.0459657 	1900.000000	3.48727e-06	
1950.000000	0.059568  	1950.000000	0.0459859 	1950.000000	0.0459298 	1950.000000	0.0455839 	1950.000000	0.0459825 	1950.000000	3.40451e-06	
2000.000000	0.0596419 	2000.000000	0.0460115 	2000.000000	0.0459102 	2000.000000	0.0455651 	2000.000000	0.0460081 	2000.000000	3.32573e-06	
2100.000000	0.0598329 	2100.000000	0.0460867 	2100.000000	0.0458878 	2100.000000	0.0455445 	2100.000000	0.0460835 	2100.000000	3.17899e-06	
2200.000000	0.0600757 	2200.000000	0.0461905 	2200.000000	0.0458847 	2200.000000	0.0455433 	2200.000000	0.0461875 	2200.000000	3.04506e-06	
2300.000000	0.0603643 	2300.000000	0.0463191 	2300.000000	0.0458981 	2300.000000	0.0455584 	2300.000000	0.0463162 	2300.000000	2.92234e-06	
2400.000000	0.0606937 	2400.000000	0.0464694 	2400.000000	0.0459254 	2400.000000	0.045587  	2400.000000	0.0464666 	2400.000000	2.80944e-06	
2500.000000	0.0610597 	2500.000000	0.0466387 	2500.000000	0.0459646 	2500.000000	0.0456268 	2500.000000	0.046636  	2500.000000	2.70524e-06	
2600.000000	0.0614587 	2600.000000	0.0468249 	2600.000000	0.0460135 	2600.000000	0.0456762 	2600.000000	0.0468223 	2600.000000	2.60873e-06	
2700.000000	0.0618876 	2700.000000	0.0470261 	2700.000000	0.0460705 	2700.000000	0.0457335 	2700.000000	0.0470236 	2700.000000	2.51911e-06	
2800.000000	0.0623437 	2800.000000	0.0472406 	2800.000000	0.0461343 	2800.000000	0.0457975 	2800.000000	0.0472382 	2800.000000	2.43564e-06	
2900.000000	0.0628247 	2900.000000	0.0474671 	2900.000000	0.0462036 	2900.000000	0.0458671 	2900.000000	0.0474647 	2900.000000	2.3577e-06	
3000.000000	0.0633286 	3000.000000	0.0477042 	3000.000000	0.0462776 	3000.000000	0.0459414 	3000.000000	0.047702  	3000.000000	2.28476e-06	
3200.000000	0.0643983 	3200.000000	0.0482066 	3200.000000	0.0464365 	3200.000000	0.046101  	3200.000000	0.0482045 	3200.000000	2.15205e-06	
3400.000000	0.0655409 	3400.000000	0.0487407 	3400.000000	0.0466061 	3400.000000	0.0462715 	3400.000000	0.0487387 	3400.000000	2.03438e-06	
3600.000000	0.0667473 	3600.000000	0.0493011 	3600.000000	0.046783  	3600.000000	0.0464492 	3600.000000	0.0492992 	3600.000000	1.9293e-06	
3800.000000	0.0680102 	3800.000000	0.0498835 	3800.000000	0.0469645 	3800.000000	0.0466315 	3800.000000	0.0498816 	3800.000000	1.83488e-06	
4000.000000	0.0693235 	4000.000000	0.0504843 	4000.000000	0.0471486 	4000.000000	0.0468163 	4000.000000	0.0504825 	4000.000000	1.74955e-06	
4200.000000	0.0706825 	4200.000000	0.0511008 	4200.000000	0.0473339 	4200.000000	0.0470023 	4200.000000	0.0510991 	4200.000000	1.67205e-06	
4400.000000	0.0720832 	4400.000000	0.0517308 	4400.000000	0.0475191 	4400.000000	0.0471882 	4400.000000	0.0517292 	4400.000000	1.60133e-06	
4600.000000	0.0735222 	4600.000000	0.0523722 	4600.000000	0.0477036 	4600.000000	0.0473733 	4600.000000	0.0523707 	4600.000000	1.53655e-06	
4800.000000	0.0749969 	4800.000000	0.0530237 	4800.000000	0.0478866 	4800.000000	0.0475568 	4800.000000	0.0530222 	4800.000000	1.47696e-06	
5000.000000	0.0765048 	5000.000000	0.0536838 	5000.000000	0.0480677 	5000.000000	0.0477384 	5000.000000	0.0536823 	5000.000000	1.42196e-06	
5250.000000	0.0784334 	5250.000000	0.0545194 	5250.000000	0.0482908 	5250.000000	0.0479622 	5250.000000	0.054518  	5250.000000	1.3589e-06	
5500.000000	0.0804076 	5500.000000	0.0553649 	5500.000000	0.04851   	5500.000000	0.0481818 	5500.000000	0.0553636 	5500.000000	1.30136e-06	
6000.000000	0.0844822 	6000.000000	0.0570803 	6000.000000	0.0489351 	6000.000000	0.0486079 	6000.000000	0.0570791 	6000.000000	1.20017e-06	
6500.000000	0.0887116 	6500.000000	0.0588208 	6500.000000	0.049342  	6500.000000	0.0490156 	6500.000000	0.0588197 	6500.000000	1.11401e-06	
7000.000000	0.0930835 	7000.000000	0.0605799 	7000.000000	0.0497305 	7000.000000	0.0494048 	7000.000000	0.0605789 	7000.000000	1.03973e-06	
7500.000000	0.0975888 	7500.000000	0.0623529 	7500.000000	0.0501002 	7500.000000	0.0497761 	7500.000000	0.062352  	7500.000000	9.75019e-07	
8000.000000	0.102221  	8000.000000	0.0641365 	8000.000000	0.0504537 	8000.000000	0.0501304 	8000.000000	0.0641356 	8000.000000	9.18116e-07	
8500.000000	0.106974  	8500.000000	0.065928  	8500.000000	0.0507919 	8500.000000	0.0504686 	8500.000000	0.0659271 	8500.000000	8.67677e-07	
9000.000000	0.111844  	9000.000000	0.0677254 	9000.000000	0.0511152 	9000.000000	0.0507917 	9000.000000	0.0677245 	9000.000000	8.2265e-07	
9500.000000	0.116829  	9500.000000	0.0695272 	9500.000000	0.0514233 	9500.000000	0.0511008 	9500.000000	0.0695264 	9500.000000	7.82199e-07	
10000.000000	0.121925  	10000.000000	0.0713322 	10000.000000	0.0517171 	10000.000000	0.0513966 	10000.000000	0.0713315 	10000.000000	7.45655e-07	
11000.000000	0.132443  	11000.000000	0.0749484 	11000.000000	0.0522697 	11000.000000	0.0519523 	11000.000000	0.0749478 	11000.000000	6.82202e-07	
12000.000000	0.143387  	12000.000000	0.0785685 	12000.000000	0.0527827 	12000.000000	0.0524652 	12000.000000	0.0785679 	12000.000000	6.28979e-07	
13000.000000	0.154748  	13000.000000	0.082189  	13000.000000	0.0532578 	13000.000000	0.0529406 	13000.000000	0.0821884 	13000.000000	5.83676e-07	
14000.000000	0.16652   	14000.000000	0.0858076 	14000.000000	0.0536979 	14000.000000	0.0533832 	14000.000000	0.0858071 	14000.000000	5.44633e-07	
15000.000000	0.178701  	15000.000000	0.0894227 	15000.000000	0.0541075 	15000.000000	0.0537967 	15000.000000	0.0894222 	15000.000000	5.10625e-07	
16000.000000	0.191288  	16000.000000	0.0930334 	16000.000000	0.0544914 	16000.000000	0.0541845 	16000.000000	0.0930329 	16000.000000	4.80729e-07	
17000.000000	0.204279  	17000.000000	0.096639  	17000.000000	0.0548531 	17000.000000	0.0545493 	17000.000000	0.0966385 	17000.000000	4.54234e-07	
18000.000000	0.217674  	18000.000000	0.100239  	18000.000000	0.0551951 	18000.000000	0.0548935 	18000.000000	0.100239  	18000.000000	4.30588e-07	
19000.000000	0.231473  	19000.000000	0.103833  	19000.000000	0.0555193 	19000.000000	0.0552192 	19000.000000	0.103833  	19000.000000	4.09349e-07	
20000.000000	0.245675  	20000.000000	0.107421  	20000.000000	0.0558274 	20000.000000	0.055528  	20000.000000	0.107421  	20000.000000	3.90164e-07	
21000.000000	0.260282  	21000.000000	0.111003  	21000.000000	0.0561199 	21000.000000	0.0558217 	21000.000000	0.111003  	21000.000000	3.72747e-07	
22000.000000	0.275293  	22000.000000	0.114579  	22000.000000	0.0563961 	22000.000000	0.0561014 	22000.000000	0.114579  	22000.000000	3.56862e-07	
23000.000000	0.290711  	23000.000000	0.11815   	23000.000000	0.0566598 	23000.000000	0.0563684 	23000.000000	0.118149  	23000.000000	3.42313e-07	
24000.000000	0.306537  	24000.000000	0.121714  	24000.000000	0.0569123 	24000.000000	0.0566237 	24000.000000	0.121713  	24000.000000	3.28937e-07	
25000.000000	0.322772  	25000.000000	0.125272  	25000.000000	0.0571538 	25000.000000	0.0568682 	25000.000000	0.125272  	25000.000000	3.16596e-07	
26000.000000	0.339416  	26000.000000	0.128824  	26000.000000	0.0573854 	26000.000000	0.0571028 	26000.000000	0.128824  	26000.000000	3.05174e-07	
27000.000000	0.356473  	27000.000000	0.132371  	27000.000000	0.057608  	27000.000000	0.0573282 	27000.000000	0.132371  	27000.000000	2.9457e-07	
28000.000000	0.373944  	28000.000000	0.135912  	28000.000000	0.0578221 	28000.000000	0.057545  	28000.000000	0.135912  	28000.000000	2.847e-07 	
29000.000000	0.39183   	29000.000000	0.139448  	29000.000000	0.0580278 	29000.000000	0.0577539 	29000.000000	0.139448  	29000.000000	2.75488e-07	
30000.000000	0.410133  	30000.000000	0.142978  	30000.000000	0.0582259 	30000.000000	0.0579554 	30000.000000	0.142978  	30000.000000	2.6687e-07	
32000.000000	0.447999  	32000.000000	0.150024  	32000.000000	0.0586014 	32000.000000	0.0583378 	32000.000000	0.150023  	32000.000000	2.512e-07 	
34000.000000	0.487558  	34000.000000	0.157049  	34000.000000	0.058952  	34000.000000	0.0586959 	34000.000000	0.157049  	34000.000000	2.37315e-07	
36000.000000	0.528826  	36000.000000	0.164055  	36000.000000	0.0592798 	36000.000000	0.0590322 	36000.000000	0.164055  	36000.000000	2.24925e-07	
38000.000000	0.571821  	38000.000000	0.171044  	38000.000000	0.059587  	38000.000000	0.0593493 	38000.000000	0.171043  	38000.000000	2.13799e-07	
40000.000000	0.616559  	40000.000000	0.178015  	40000.000000	0.0598761 	40000.000000	0.059649  	40000.000000	0.178014  	40000.000000	2.0375e-07	
42000.000000	0.66306   	42000.000000	0.184969  	42000.000000	0.0601497 	42000.000000	0.0599332 	42000.000000	0.184969  	42000.000000	1.94629e-07	
44000.000000	0.71134   	44000.000000	0.191907  	44000.000000	0.0604096 	44000.000000	0.0602032 	44000.000000	0.191907  	44000.000000	1.86311e-07	
46000.000000	0.76142   	46000.000000	0.19883   	46000.000000	0.0606573 	46000.000000	0.0604603 	46000.000000	0.19883   	46000.000000	1.78694e-07	
48000.000000	0.813316  	48000.000000	0.205738  	48000.000000	0.0608936 	48000.000000	0.0607058 	48000.000000	0.205738  	48000.000000	1.71692e-07	
50000.000000	0.86705   	50000.000000	0.212633  	50000.000000	0.0611186 	50000.000000	0.0609404 	50000.000000	0.212632  	50000.000000	1.65233e-07	
