Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
15.000000	1.29996   	15.000000	1.23485   	15.000000	1.30925   	15.000000	1.31161   	15.000000	1.23435   	15.000000	0.000506578	
16.000000	1.23103   	16.000000	1.17507   	16.000000	1.23812   	16.000000	1.24055   	16.000000	1.1746    	16.000000	0.000477721	
17.000000	1.1696    	17.000000	1.12117   	17.000000	1.17477   	17.000000	1.1772    	17.000000	1.12071   	17.000000	0.000452099	
18.000000	1.11451   	18.000000	1.07231   	18.000000	1.11796   	18.000000	1.12039   	18.000000	1.07188   	18.000000	0.00042919	
19.000000	1.06481   	19.000000	1.02783   	19.000000	1.06675   	19.000000	1.06916   	19.000000	1.02742   	19.000000	0.000408579	
20.000000	1.01974   	20.000000	0.987161  	20.000000	1.0204    	20.000000	1.02275   	20.000000	0.986772  	20.000000	0.000389933	
21.000000	0.978675  	21.000000	0.949834  	21.000000	0.978259  	21.000000	0.98052   	21.000000	0.949461  	21.000000	0.00037298	
22.000000	0.941092  	22.000000	0.915451  	22.000000	0.939774  	22.000000	0.941943  	22.000000	0.915094  	22.000000	0.000357496	
23.000000	0.906563  	23.000000	0.883676  	23.000000	0.904497  	23.000000	0.906579  	23.000000	0.883333  	23.000000	0.000343296	
24.000000	0.874725  	24.000000	0.854222  	24.000000	0.872052  	24.000000	0.874054  	24.000000	0.853891  	24.000000	0.000330225	
25.000000	0.845271  	25.000000	0.826841  	25.000000	0.842128  	25.000000	0.844051  	25.000000	0.826523  	25.000000	0.000318151	
27.000000	0.792506  	27.000000	0.777476  	27.000000	0.788821  	27.000000	0.790565  	27.000000	0.777179  	27.000000	0.000296566	
29.000000	0.746583  	29.000000	0.734189  	29.000000	0.742842  	29.000000	0.744366  	29.000000	0.733911  	29.000000	0.000277826	
31.000000	0.706234  	31.000000	0.695915  	31.000000	0.702796  	31.000000	0.704045  	31.000000	0.695653  	31.000000	0.000261397	
33.000000	0.670489  	33.000000	0.661822  	33.000000	0.667317  	33.000000	0.668311  	33.000000	0.661575  	33.000000	0.000246872	
35.000000	0.638591  	35.000000	0.631254  	35.000000	0.635633  	35.000000	0.636405  	35.000000	0.63102   	35.000000	0.000233934	
38.000000	0.596683  	38.000000	0.59089   	38.000000	0.593969  	38.000000	0.594459  	38.000000	0.590674  	38.000000	0.00021697	
41.000000	0.560564  	41.000000	0.555924  	41.000000	0.55804   	41.000000	0.558286  	41.000000	0.555722  	41.000000	0.000202382	
44.000000	0.529094  	44.000000	0.52533   	44.000000	0.526653  	44.000000	0.526756  	44.000000	0.52514   	44.000000	0.000189699	
47.000000	0.501417  	47.000000	0.498326  	47.000000	0.499068  	47.000000	0.499018  	47.000000	0.498148  	47.000000	0.000178566	
50.000000	0.476875  	50.000000	0.47431   	50.000000	0.474591  	50.000000	0.474418  	50.000000	0.474141  	50.000000	0.000168712	
55.000000	0.441595  	55.000000	0.439675  	55.000000	0.439349  	55.000000	0.439054  	55.000000	0.43952   	55.000000	0.00015458	
60.000000	0.411875  	60.000000	0.410404  	60.000000	0.409656  	60.000000	0.409268  	60.000000	0.410261  	60.000000	0.000142706	
65.000000	0.386475  	65.000000	0.385328  	65.000000	0.384255  	65.000000	0.383824  	65.000000	0.385196  	65.000000	0.000132585	
70.000000	0.364501  	70.000000	0.363597  	70.000000	0.362339  	70.000000	0.361827  	70.000000	0.363473  	70.000000	0.00012385	
75.000000	0.345292  	75.000000	0.344576  	75.000000	0.343143  	75.000000	0.342614  	75.000000	0.34446   	75.000000	0.000116233	
80.000000	0.328348  	80.000000	0.327784  	80.000000	0.326259  	80.000000	0.325683  	80.000000	0.327674  	80.000000	0.000109529	
85.000000	0.313283  	85.000000	0.312846  	85.000000	0.31123   	85.000000	0.310646  	85.000000	0.312742  	85.000000	0.000103582	
90.000000	0.299793  	90.000000	0.299468  	90.000000	0.297822  	90.000000	0.2972    	90.000000	0.299369  	90.000000	9.82692e-05	
95.000000	0.287641  	95.000000	0.287416  	95.000000	0.285726  	95.000000	0.285103  	95.000000	0.287322  	95.000000	9.34928e-05	
100.000000	0.276631  	100.000000	0.276499  	100.000000	0.274784  	100.000000	0.27416   	100.000000	0.27641   	100.000000	8.91747e-05	
105.000000	0.266607  	105.000000	0.266565  	105.000000	0.264835  	105.000000	0.264213  	105.000000	0.266479  	105.000000	8.52513e-05	
110.000000	0.257439  	110.000000	0.257483  	110.000000	0.255774  	110.000000	0.25513   	110.000000	0.257402  	110.000000	8.16702e-05	
115.000000	0.249019  	115.000000	0.249149  	115.000000	0.247454  	115.000000	0.246802  	115.000000	0.249071  	115.000000	7.83881e-05	
120.000000	0.241258  	120.000000	0.241473  	120.000000	0.239786  	120.000000	0.239139  	120.000000	0.241397  	120.000000	7.53684e-05	
