Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
10.000000	1.35844   	10.000000	1.36194   	10.000000	1.36602   	10.000000	1.36602   	10.000000	1.36134   	10.000000	0.000599806	
11.000000	1.25951   	11.000000	1.26544   	11.000000	1.26238   	11.000000	1.26325   	11.000000	1.26489   	11.000000	0.000550504	
12.000000	1.17505   	12.000000	1.18238   	12.000000	1.17422   	12.000000	1.17566   	12.000000	1.18187   	12.000000	0.000509002	
13.000000	1.10207   	13.000000	1.11012   	13.000000	1.09835   	13.000000	1.10015   	13.000000	1.10965   	13.000000	0.000473562	
14.000000	1.03834   	14.000000	1.04671   	14.000000	1.0324    	14.000000	1.03444   	14.000000	1.04626   	14.000000	0.000442928	
15.000000	0.982194  	15.000000	0.990595  	15.000000	0.974562  	15.000000	0.976757  	15.000000	0.990179  	15.000000	0.000416174	
16.000000	0.932333  	16.000000	0.940595  	16.000000	0.923483  	16.000000	0.925749  	16.000000	0.940202  	16.000000	0.000392596	
17.000000	0.887744  	17.000000	0.895755  	17.000000	0.878074  	17.000000	0.880344  	17.000000	0.895383  	17.000000	0.000371653	
18.000000	0.847619  	18.000000	0.855312  	18.000000	0.83743   	18.000000	0.839691  	18.000000	0.854959  	18.000000	0.000352921	
19.000000	0.811312  	19.000000	0.818646  	19.000000	0.80086   	19.000000	0.803102  	19.000000	0.81831   	19.000000	0.000336062	
20.000000	0.778294  	20.000000	0.785249  	20.000000	0.767829  	20.000000	0.770017  	20.000000	0.784928  	20.000000	0.000320806	
21.000000	0.74813   	21.000000	0.754699  	21.000000	0.737867  	21.000000	0.739973  	21.000000	0.754392  	21.000000	0.000306931	
22.000000	0.720459  	22.000000	0.726644  	22.000000	0.710566  	22.000000	0.712586  	22.000000	0.72635   	22.000000	0.000294255	
23.000000	0.694981  	23.000000	0.700788  	23.000000	0.685594  	23.000000	0.687534  	23.000000	0.700506  	23.000000	0.000282627	
24.000000	0.67144   	24.000000	0.676881  	24.000000	0.662681  	24.000000	0.664545  	24.000000	0.676609  	24.000000	0.00027192	
25.000000	0.649619  	25.000000	0.654707  	25.000000	0.641598  	25.000000	0.643389  	25.000000	0.654445  	25.000000	0.000262028	
27.000000	0.610424  	27.000000	0.61485   	27.000000	0.604184  	27.000000	0.605808  	27.000000	0.614606  	27.000000	0.000244338	
29.000000	0.5762    	29.000000	0.580027  	29.000000	0.572094  	29.000000	0.573513  	29.000000	0.579798  	29.000000	0.000228973	
31.000000	0.546042  	31.000000	0.54933   	31.000000	0.54321   	31.000000	0.544373  	31.000000	0.549114  	31.000000	0.000215498	
33.000000	0.519255  	33.000000	0.52206   	33.000000	0.516572  	33.000000	0.517499  	33.000000	0.521856  	33.000000	0.00020358	
35.000000	0.495293  	35.000000	0.497667  	35.000000	0.492737  	35.000000	0.493457  	35.000000	0.497474  	35.000000	0.000192961	
38.000000	0.463727  	38.000000	0.46554   	38.000000	0.461324  	38.000000	0.46178   	38.000000	0.465361  	38.000000	0.000179033	
41.000000	0.436442  	41.000000	0.437783  	41.000000	0.434169  	41.000000	0.434398  	41.000000	0.437616  	41.000000	0.00016705	
44.000000	0.412608  	44.000000	0.413551  	44.000000	0.410383  	44.000000	0.410479  	44.000000	0.413394  	44.000000	0.000156629	
47.000000	0.391598  	47.000000	0.392206  	47.000000	0.389442  	47.000000	0.389395  	47.000000	0.392058  	47.000000	0.000147477	
50.000000	0.372928  	50.000000	0.373254  	50.000000	0.370825  	50.000000	0.370664  	50.000000	0.373115  	50.000000	0.000139375	
55.000000	0.346023  	55.000000	0.345977  	55.000000	0.343953  	55.000000	0.343678  	55.000000	0.345849  	55.000000	0.00012775	
