Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1020.000000	0.0734108 	1020.000000	0.0739222 	1020.000000	0.0737269 	1020.000000	0.0732727 	1020.000000	0.0739111 	1020.000000	1.11529e-05	
1040.000000	0.0731061 	1040.000000	0.0736316 	1040.000000	0.0734307 	1040.000000	0.0729784 	1040.000000	0.0736207 	1040.000000	1.09532e-05	
1060.000000	0.072818  	1060.000000	0.0733564 	1060.000000	0.0731498 	1060.000000	0.0726985 	1060.000000	0.0733456 	1060.000000	1.07607e-05	
1080.000000	0.0725457 	1080.000000	0.0730957 	1080.000000	0.072883  	1080.000000	0.0724322 	1080.000000	0.0730851 	1080.000000	1.05751e-05	
1100.000000	0.0722882 	1100.000000	0.0728487 	1100.000000	0.0726291 	1100.000000	0.0721786 	1100.000000	0.0728383 	1100.000000	1.0396e-05	
1120.000000	0.0720449 	1120.000000	0.0726147 	1120.000000	0.0723872 	1120.000000	0.0719371 	1120.000000	0.0726044 	1120.000000	1.02231e-05	
1140.000000	0.0718151 	1140.000000	0.072393  	1140.000000	0.0721565 	1140.000000	0.071707  	1140.000000	0.072383  	1140.000000	1.00561e-05	
1160.000000	0.0715981 	1160.000000	0.0721831 	1160.000000	0.0719364 	1160.000000	0.0714877 	1160.000000	0.0721732 	1160.000000	9.89454e-06	
1180.000000	0.0713932 	1180.000000	0.0719843 	1180.000000	0.0717267 	1180.000000	0.0712786 	1180.000000	0.0719745 	1180.000000	9.73829e-06	
1200.000000	0.0712001 	1200.000000	0.071796  	1200.000000	0.0715267 	1200.000000	0.0710792 	1200.000000	0.0717865 	1200.000000	9.58707e-06	
1220.000000	0.071018  	1220.000000	0.0716179 	1220.000000	0.0713361 	1220.000000	0.0708889 	1220.000000	0.0716085 	1220.000000	9.44062e-06	
1240.000000	0.0708465 	1240.000000	0.0714493 	1240.000000	0.0711542 	1240.000000	0.0707073 	1240.000000	0.07144   	1240.000000	9.29873e-06	
1260.000000	0.0706851 	1260.000000	0.0712899 	1260.000000	0.0709805 	1260.000000	0.0705339 	1260.000000	0.0712808 	1260.000000	9.16117e-06	
1280.000000	0.0705335 	1280.000000	0.0711392 	1280.000000	0.0708145 	1280.000000	0.0703684 	1280.000000	0.0711302 	1280.000000	9.02776e-06	
1300.000000	0.0703911 	1300.000000	0.0709969 	1300.000000	0.0706557 	1300.000000	0.0702103 	1300.000000	0.070988  	1300.000000	8.89831e-06	
1320.000000	0.0702576 	1320.000000	0.0708625 	1320.000000	0.0705036 	1320.000000	0.0700593 	1320.000000	0.0708537 	1320.000000	8.77263e-06	
1340.000000	0.0701326 	1340.000000	0.0707357 	1340.000000	0.070358  	1340.000000	0.0699151 	1340.000000	0.070727  	1340.000000	8.65057e-06	
1360.000000	0.0700158 	1360.000000	0.0706161 	1360.000000	0.0702185 	1360.000000	0.0697773 	1360.000000	0.0706076 	1360.000000	8.53198e-06	
1380.000000	0.0699068 	1380.000000	0.0705036 	1380.000000	0.0700851 	1380.000000	0.0696456 	1380.000000	0.0704952 	1380.000000	8.41669e-06	
