Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
14.000000	0.0286789 	14.000000	0.0726078 	14.000000	0.0775768 	14.000000	0.0775767 	14.000000	0.0725421 	14.000000	6.57324e-05	
15.000000	0.0271027 	15.000000	0.06883   	15.000000	0.073039  	15.000000	0.0730391 	15.000000	0.0687683 	15.000000	6.17048e-05	
16.000000	0.0257062 	16.000000	0.0654532 	16.000000	0.0690343 	16.000000	0.0690336 	16.000000	0.0653951 	16.000000	5.81592e-05	
17.000000	0.0244599 	17.000000	0.0624164 	17.000000	0.0654746 	17.000000	0.065472  	17.000000	0.0623614 	17.000000	5.5013e-05	
18.000000	0.0233404 	18.000000	0.0596703 	18.000000	0.0622882 	18.000000	0.0622846 	18.000000	0.0596181 	18.000000	5.22015e-05	
19.000000	0.0223288 	19.000000	0.0571746 	19.000000	0.0594192 	19.000000	0.0594157 	19.000000	0.0571249 	19.000000	4.96734e-05	
20.000000	0.0214101 	20.000000	0.0548962 	20.000000	0.056824  	20.000000	0.0568204 	20.000000	0.0548488 	20.000000	4.73874e-05	
21.000000	0.0205717 	21.000000	0.0528077 	21.000000	0.0544656 	21.000000	0.0544617 	21.000000	0.0527624 	21.000000	4.531e-05 	
22.000000	0.0198034 	22.000000	0.050886  	22.000000	0.0523131 	22.000000	0.0523094 	22.000000	0.0508426 	22.000000	4.34134e-05	
23.000000	0.0190966 	23.000000	0.0491116 	23.000000	0.0503418 	23.000000	0.0503379 	23.000000	0.0490699 	23.000000	4.16749e-05	
24.000000	0.018444  	24.000000	0.0474681 	24.000000	0.0485314 	24.000000	0.048526  	24.000000	0.047428  	24.000000	4.00751e-05	
25.000000	0.0178395 	25.000000	0.0459412 	25.000000	0.0468634 	25.000000	0.0468557 	25.000000	0.0459026 	25.000000	3.8598e-05	
27.000000	0.0167548 	27.000000	0.0431906 	27.000000	0.0438897 	27.000000	0.04388   	27.000000	0.0431547 	27.000000	3.59586e-05	
29.000000	0.0158086 	29.000000	0.0407807 	29.000000	0.0413212 	29.000000	0.0413116 	29.000000	0.040747  	29.000000	3.36687e-05	
31.000000	0.0149756 	31.000000	0.0386511 	31.000000	0.0390824 	31.000000	0.0390727 	31.000000	0.0386194 	31.000000	3.16623e-05	
33.000000	0.0142362 	33.000000	0.036755  	33.000000	0.0370993 	33.000000	0.0370902 	33.000000	0.0367251 	33.000000	2.98894e-05	
