Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
7.000000	1.04373   	7.000000	1.0123    	7.000000	1.02368   	7.000000	1.02368   	7.000000	1.01171   	7.000000	0.000589087	
7.500000	0.997863  	7.500000	0.971866  	7.500000	0.980727  	7.500000	0.980727  	7.500000	0.971312  	7.500000	0.000554739	
8.000000	0.956254  	8.000000	0.935168  	8.000000	0.941714  	8.000000	0.941714  	8.000000	0.934644  	8.000000	0.000524386	
8.500000	0.918328  	8.500000	0.901693  	8.500000	0.90611   	8.500000	0.90611   	8.500000	0.901195  	8.500000	0.000497358	
9.000000	0.88361   	9.000000	0.871021  	9.000000	0.873473  	9.000000	0.873473  	9.000000	0.870548  	9.000000	0.000473126	
9.500000	0.851705  	9.500000	0.842804  	9.500000	0.843437  	9.500000	0.843437  	9.500000	0.842353  	9.500000	0.000451272	
10.000000	0.822279  	10.000000	0.822274  	10.000000	0.815693  	10.000000	0.815693  	10.000000	0.821842  	10.000000	0.000431454	
11.000000	0.769775  	11.000000	0.775942  	11.000000	0.767545  	11.000000	0.768361  	11.000000	0.775546  	11.000000	0.000396869	
12.000000	0.724289  	12.000000	0.73433   	12.000000	0.725327  	12.000000	0.726677  	12.000000	0.733962  	12.000000	0.000367678	
13.000000	0.684478  	13.000000	0.696901  	13.000000	0.687961  	13.000000	0.689657  	13.000000	0.696558  	13.000000	0.000342691	
14.000000	0.649324  	14.000000	0.663142  	14.000000	0.654616  	14.000000	0.656537  	14.000000	0.662821  	14.000000	0.000321047	
15.000000	0.618037  	15.000000	0.63259   	15.000000	0.624645  	15.000000	0.626713  	15.000000	0.632288  	15.000000	0.000302106	
16.000000	0.589999  	16.000000	0.604842  	16.000000	0.597567  	16.000000	0.599701  	16.000000	0.604557  	16.000000	0.000285383	
17.000000	0.564718  	17.000000	0.579549  	17.000000	0.572967  	17.000000	0.575106  	17.000000	0.579279  	17.000000	0.000270505	
18.000000	0.541798  	18.000000	0.556414  	18.000000	0.550475  	18.000000	0.552604  	18.000000	0.556156  	18.000000	0.000257177	
19.000000	0.520914  	19.000000	0.535179  	19.000000	0.529695  	19.000000	0.531808  	19.000000	0.534934  	19.000000	0.000245164	
20.000000	0.501801  	20.000000	0.515626  	20.000000	0.51068   	20.000000	0.512742  	20.000000	0.515391  	20.000000	0.000234279	
21.000000	0.484237  	21.000000	0.497566  	21.000000	0.493109  	21.000000	0.495094  	21.000000	0.497341  	21.000000	0.000224366	
22.000000	0.468036  	22.000000	0.480837  	22.000000	0.4768    	22.000000	0.478703  	22.000000	0.480621  	22.000000	0.0002153 	
23.000000	0.453041  	23.000000	0.465299  	23.000000	0.461608  	23.000000	0.463435  	23.000000	0.465092  	23.000000	0.000206974	
24.000000	0.43912   	24.000000	0.450829  	24.000000	0.447414  	24.000000	0.449171  	24.000000	0.45063   	24.000000	0.000199299	
25.000000	0.426158  	25.000000	0.437323  	25.000000	0.434123  	25.000000	0.435811  	25.000000	0.437131  	25.000000	0.000192201	
27.000000	0.402729  	27.000000	0.41284   	27.000000	0.409931  	27.000000	0.411462  	27.000000	0.412661  	27.000000	0.00017949	
29.000000	0.382114  	29.000000	0.391234  	29.000000	0.388475  	29.000000	0.389812  	29.000000	0.391066  	29.000000	0.00016843	
31.000000	0.363822  	31.000000	0.372025  	31.000000	0.369481  	31.000000	0.370576  	31.000000	0.371867  	31.000000	0.000158715	
33.000000	0.347473  	33.000000	0.354835  	33.000000	0.352641  	33.000000	0.353514  	33.000000	0.354684  	33.000000	0.00015011	
35.000000	0.332763  	35.000000	0.339358  	35.000000	0.337509  	35.000000	0.338187  	35.000000	0.339215  	35.000000	0.000142433	
38.000000	0.313259  	38.000000	0.318831  	38.000000	0.317465  	38.000000	0.317894  	38.000000	0.318699  	38.000000	0.000132346	
41.000000	0.296281  	41.000000	0.300967  	41.000000	0.30004   	41.000000	0.300256  	41.000000	0.300844  	41.000000	0.000123655	
44.000000	0.281355  	44.000000	0.285276  	44.000000	0.28468   	44.000000	0.284771  	44.000000	0.28516   	44.000000	0.000116083	
47.000000	0.268122  	47.000000	0.27138   	47.000000	0.2711    	47.000000	0.271056  	47.000000	0.27127   	47.000000	0.000109424	
50.000000	0.256301  	50.000000	0.258985  	50.000000	0.25897   	50.000000	0.258818  	50.000000	0.258881  	50.000000	0.000103521	
55.000000	0.239159  	55.000000	0.241049  	55.000000	0.241354  	55.000000	0.241094  	55.000000	0.240954  	55.000000	9.5038e-05	
60.000000	0.224576  	60.000000	0.225838  	60.000000	0.226381  	60.000000	0.22604   	60.000000	0.22575   	60.000000	8.78944e-05	
65.000000	0.212005  	65.000000	0.212769  	65.000000	0.213462  	65.000000	0.213083  	65.000000	0.212687  	65.000000	8.17925e-05	
70.000000	0.201046  	70.000000	0.201414  	70.000000	0.202255  	70.000000	0.201806  	70.000000	0.201337  	70.000000	7.65169e-05	
75.000000	0.1914    	75.000000	0.191453  	75.000000	0.19236   	75.000000	0.191896  	75.000000	0.191381  	75.000000	7.19082e-05	
80.000000	0.182838  	80.000000	0.182643  	80.000000	0.18362   	80.000000	0.183114  	80.000000	0.182575  	80.000000	6.78458e-05	
85.000000	0.175182  	85.000000	0.174793  	85.000000	0.175788  	85.000000	0.175276  	85.000000	0.174729  	85.000000	6.42366e-05	
90.000000	0.168291  	90.000000	0.167752  	90.000000	0.168779  	90.000000	0.168234  	90.000000	0.167691  	90.000000	6.10079e-05	
95.000000	0.162053  	95.000000	0.161401  	95.000000	0.162418  	95.000000	0.161872  	95.000000	0.161343  	95.000000	5.81016e-05	
100.000000	0.156377  	100.000000	0.155641  	100.000000	0.156641  	100.000000	0.156094  	100.000000	0.155586  	100.000000	5.54711e-05	
105.000000	0.151188  	105.000000	0.150394  	105.000000	0.151368  	105.000000	0.150822  	105.000000	0.150341  	105.000000	5.30784e-05	
110.000000	0.146425  	110.000000	0.145593  	110.000000	0.146558  	110.000000	0.145993  	110.000000	0.145542  	110.000000	5.08921e-05	
115.000000	0.142034  	115.000000	0.141183  	115.000000	0.142123  	115.000000	0.141551  	115.000000	0.141134  	115.000000	4.88863e-05	
120.000000	0.137973  	120.000000	0.137118  	120.000000	0.138019  	120.000000	0.137451  	120.000000	0.137071  	120.000000	4.70392e-05	
125.000000	0.134206  	125.000000	0.133358  	125.000000	0.134222  	125.000000	0.133656  	125.000000	0.133313  	125.000000	4.53325e-05	
130.000000	0.130699  	130.000000	0.12987   	130.000000	0.130696  	130.000000	0.130131  	130.000000	0.129827  	130.000000	4.37504e-05	
135.000000	0.127427  	135.000000	0.126626  	135.000000	0.127412  	135.000000	0.12685   	135.000000	0.126584  	135.000000	4.22797e-05	
140.000000	0.124366  	140.000000	0.123601  	140.000000	0.124347  	140.000000	0.123787  	140.000000	0.12356   	140.000000	4.09087e-05	
145.000000	0.121495  	145.000000	0.120772  	145.000000	0.121479  	145.000000	0.120921  	145.000000	0.120733  	145.000000	3.96276e-05	
150.000000	0.118797  	150.000000	0.118122  	150.000000	0.11879   	150.000000	0.118234  	150.000000	0.118084  	150.000000	3.84277e-05	
155.000000	0.115419  	155.000000	0.115634  	155.000000	0.116263  	155.000000	0.115709  	155.000000	0.115597  	155.000000	3.73013e-05	
160.000000	0.113159  	160.000000	0.113293  	160.000000	0.113884  	160.000000	0.113332  	160.000000	0.113257  	160.000000	3.62419e-05	
165.000000	0.111025  	165.000000	0.111087  	165.000000	0.11164   	165.000000	0.111091  	165.000000	0.111052  	165.000000	3.52435e-05	
170.000000	0.109005  	170.000000	0.109004  	170.000000	0.109521  	170.000000	0.108973  	170.000000	0.10897   	170.000000	3.43009e-05	
175.000000	0.107092  	175.000000	0.107035  	175.000000	0.107516  	175.000000	0.10697   	175.000000	0.107002  	175.000000	3.34096e-05	
180.000000	0.105276  	180.000000	0.10517   	180.000000	0.105615  	180.000000	0.105072  	180.000000	0.105137  	180.000000	3.25653e-05	
185.000000	0.10355   	185.000000	0.103401  	185.000000	0.103812  	185.000000	0.103271  	185.000000	0.103369  	185.000000	3.17644e-05	
190.000000	0.101908  	190.000000	0.101721  	190.000000	0.102099  	190.000000	0.10156   	190.000000	0.10169   	190.000000	3.10036e-05	
195.000000	0.100344  	195.000000	0.100123  	195.000000	0.100469  	195.000000	0.0999325 	195.000000	0.100092  	195.000000	3.028e-05 	
200.000000	0.0988508 	200.000000	0.0986014 	200.000000	0.0989167 	200.000000	0.0983821 	200.000000	0.0985718 	200.000000	2.95908e-05	
210.000000	0.0960623 	210.000000	0.0957671 	210.000000	0.0960232 	210.000000	0.0954926 	210.000000	0.0957388 	210.000000	2.8306e-05	
220.000000	0.0935082 	220.000000	0.0931805 	220.000000	0.093381  	220.000000	0.0928544 	220.000000	0.0931533 	220.000000	2.71326e-05	
230.000000	0.0911599 	230.000000	0.0908105 	230.000000	0.0909593 	230.000000	0.0904363 	230.000000	0.0907844 	230.000000	2.60564e-05	
240.000000	0.0889932 	240.000000	0.0886311 	240.000000	0.0887311 	240.000000	0.0882123 	240.000000	0.088606  	240.000000	2.50656e-05	
250.000000	0.0869878 	250.000000	0.0866204 	250.000000	0.0866771 	250.000000	0.0861601 	250.000000	0.0865962 	250.000000	2.41504e-05	
260.000000	0.0851261 	260.000000	0.0847596 	260.000000	0.084769  	260.000000	0.0842608 	260.000000	0.0847363 	260.000000	2.33023e-05	
270.000000	0.0833931 	270.000000	0.0830328 	270.000000	0.0829944 	270.000000	0.0824983 	270.000000	0.0830103 	270.000000	2.25141e-05	
280.000000	0.081776  	280.000000	0.0814261 	280.000000	0.0813526 	280.000000	0.0808586 	280.000000	0.0814044 	280.000000	2.17795e-05	
290.000000	0.0802634 	290.000000	0.0799276 	290.000000	0.0798211 	290.000000	0.0793295 	290.000000	0.0799065 	290.000000	2.10933e-05	
300.000000	0.0788457 	300.000000	0.0785269 	300.000000	0.078389  	300.000000	0.0779005 	300.000000	0.0785064 	300.000000	2.04507e-05	
310.000000	0.0775141 	310.000000	0.0772148 	310.000000	0.0770484 	310.000000	0.0765622 	310.000000	0.0771949 	310.000000	1.98476e-05	
320.000000	0.0762611 	320.000000	0.0759833 	320.000000	0.0757903 	320.000000	0.0753066 	320.000000	0.075964  	320.000000	1.92804e-05	
330.000000	0.07508   	330.000000	0.0748254 	330.000000	0.0746074 	330.000000	0.0741264 	330.000000	0.0748067 	330.000000	1.87461e-05	
340.000000	0.0739648 	340.000000	0.0737348 	340.000000	0.0734943 	340.000000	0.0730152 	340.000000	0.0737166 	340.000000	1.82418e-05	
350.000000	0.0729103 	350.000000	0.072706  	350.000000	0.0724452 	350.000000	0.0719674 	350.000000	0.0726883 	350.000000	1.77649e-05	
360.000000	0.0719117 	360.000000	0.071734  	360.000000	0.0714501 	360.000000	0.0709779 	360.000000	0.0717167 	360.000000	1.73133e-05	
370.000000	0.0709648 	370.000000	0.0708143 	370.000000	0.0705059 	370.000000	0.0700421 	370.000000	0.0707974 	370.000000	1.6885e-05	
380.000000	0.0700657 	380.000000	0.0699429 	380.000000	0.0696155 	380.000000	0.0691559 	380.000000	0.0699265 	380.000000	1.64782e-05	
390.000000	0.069211  	390.000000	0.0691164 	390.000000	0.0687744 	390.000000	0.0683156 	390.000000	0.0691003 	390.000000	1.60914e-05	
400.000000	0.0683976 	400.000000	0.0683313 	400.000000	0.0679754 	400.000000	0.067518  	400.000000	0.0683156 	400.000000	1.5723e-05	
410.000000	0.0676226 	410.000000	0.0675848 	410.000000	0.0672154 	410.000000	0.06676   	410.000000	0.0675695 	410.000000	1.53717e-05	
420.000000	0.0668835 	420.000000	0.0668743 	420.000000	0.0664923 	420.000000	0.0660388 	420.000000	0.0668592 	420.000000	1.50365e-05	
430.000000	0.0661779 	430.000000	0.0661972 	430.000000	0.0658041 	430.000000	0.065352  	430.000000	0.0661825 	430.000000	1.47161e-05	
440.000000	0.0655036 	440.000000	0.0655515 	440.000000	0.0651487 	440.000000	0.0646973 	440.000000	0.0655371 	440.000000	1.44096e-05	
