Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
4.500000	7.00047   	4.500000	6.71665   	4.500000	6.92989   	4.500000	6.92989   	4.500000	6.71103   	4.500000	0.0056176 	
5.000000	6.4429    	5.000000	6.14762   	5.000000	6.40843   	5.000000	6.40843   	5.000000	6.14251   	5.000000	0.00511432	
5.500000	5.97138   	5.500000	5.66611   	5.500000	5.96237   	5.500000	5.96237   	5.500000	5.66141   	5.500000	0.00469747	
6.000000	5.5673    	6.000000	5.25318   	6.000000	5.57639   	6.000000	5.57639   	6.000000	5.24883   	6.000000	0.00434626	
6.500000	5.21705   	6.500000	4.89511   	6.500000	5.23906   	6.500000	5.23906   	6.500000	4.89106   	6.500000	0.00404611	
7.000000	4.91047   	7.000000	4.58166   	7.000000	4.94167   	7.000000	4.94167   	7.000000	4.57788   	7.000000	0.00378648	
7.500000	4.63982   	7.500000	4.30503   	7.500000	4.67748   	7.500000	4.67748   	7.500000	4.30147   	7.500000	0.00355958	
8.000000	4.39907   	8.000000	4.05911   	8.000000	4.44117   	8.000000	4.44117   	8.000000	4.05575   	8.000000	0.00335949	
8.500000	4.18349   	8.500000	3.83911   	8.500000	4.22853   	8.500000	4.22853   	8.500000	3.83593   	8.500000	0.00318167	
9.000000	3.9893    	9.000000	3.64117   	9.000000	4.03612   	9.000000	4.03612   	9.000000	3.63814   	9.000000	0.00302253	
9.500000	3.81344   	9.500000	3.46215   	9.500000	3.86118   	9.500000	3.86118   	9.500000	3.45927   	9.500000	0.00287924	
10.000000	3.6534    	10.000000	3.33177   	10.000000	3.7014    	10.000000	3.7014    	10.000000	3.32903   	10.000000	0.00274952	
11.000000	3.37289   	11.000000	3.11166   	11.000000	3.41473   	11.000000	3.41659   	11.000000	3.10914   	11.000000	0.00252361	
12.000000	3.13501   	12.000000	2.91966   	12.000000	3.17071   	12.000000	3.17378   	12.000000	2.91733   	12.000000	0.00233343	
13.000000	2.93063   	13.000000	2.75087   	13.000000	2.96048   	13.000000	2.96434   	13.000000	2.7487    	13.000000	0.00217102	
14.000000	2.75308   	14.000000	2.6014    	14.000000	2.7775    	14.000000	2.78187   	14.000000	2.59936   	14.000000	0.00203064	
15.000000	2.59735   	15.000000	2.46815   	15.000000	2.6168    	15.000000	2.62151   	15.000000	2.46624   	15.000000	0.00190803	
16.000000	2.45961   	16.000000	2.34866   	16.000000	2.47463   	16.000000	2.47949   	16.000000	2.34686   	16.000000	0.00179997	
17.000000	2.33688   	17.000000	2.24091   	17.000000	2.34801   	17.000000	2.35287   	17.000000	2.2392    	17.000000	0.00170398	
18.000000	2.22681   	18.000000	2.14326   	18.000000	2.23447   	18.000000	2.23932   	18.000000	2.14164   	18.000000	0.00161813	
19.000000	2.12752   	19.000000	2.05435   	19.000000	2.13212   	19.000000	2.13693   	19.000000	2.0528    	19.000000	0.00154086	
20.000000	2.03746   	20.000000	1.97306   	20.000000	2.03947   	20.000000	2.04416   	20.000000	1.97159   	20.000000	0.00147094	
21.000000	1.95541   	21.000000	1.89845   	21.000000	1.95524   	21.000000	1.95976   	21.000000	1.89704   	21.000000	0.00140734	
22.000000	1.88032   	22.000000	1.82972   	22.000000	1.87832   	22.000000	1.88265   	22.000000	1.82837   	22.000000	0.00134924	
23.000000	1.81133   	23.000000	1.76621   	23.000000	1.80781   	23.000000	1.81197   	23.000000	1.76491   	23.000000	0.00129594	
24.000000	1.74771   	24.000000	1.70734   	24.000000	1.74296   	24.000000	1.74696   	24.000000	1.70609   	24.000000	0.00124686	
25.000000	1.68887   	25.000000	1.65261   	25.000000	1.68315   	25.000000	1.68699   	25.000000	1.65141   	25.000000	0.00120152	
27.000000	1.58344   	27.000000	1.55394   	27.000000	1.5766    	27.000000	1.58009   	27.000000	1.55282   	27.000000	0.00112043	
29.000000	1.49168   	29.000000	1.46742   	29.000000	1.48471   	29.000000	1.48775   	29.000000	1.46637   	29.000000	0.00105   	
31.000000	1.41107   	31.000000	1.39091   	31.000000	1.40466   	31.000000	1.40716   	31.000000	1.38993   	31.000000	0.000988224	
33.000000	1.33965   	33.000000	1.32277   	33.000000	1.33375   	33.000000	1.33574   	33.000000	1.32184   	33.000000	0.000933589	
