Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1460.000000	0.0589965 	1460.000000	0.0602492 	1460.000000	0.060009  	1460.000000	0.0596068 	1460.000000	0.0602428 	1460.000000	6.38321e-06	
1480.000000	0.0589357 	1480.000000	0.0601847 	1480.000000	0.0599284 	1480.000000	0.0595269 	1480.000000	0.0601784 	1480.000000	6.30296e-06	
1500.000000	0.0588801 	1500.000000	0.0601247 	1500.000000	0.0598518 	1500.000000	0.0594507 	1500.000000	0.0601184 	1500.000000	6.22478e-06	
1520.000000	0.0588295 	1520.000000	0.060069  	1520.000000	0.0597788 	1520.000000	0.059378  	1520.000000	0.0600629 	1520.000000	6.14858e-06	
1540.000000	0.0587837 	1540.000000	0.0600175 	1540.000000	0.0597093 	1540.000000	0.0593086 	1540.000000	0.0600115 	1540.000000	6.07429e-06	
1560.000000	0.0587426 	1560.000000	0.0599701 	1560.000000	0.0596431 	1560.000000	0.0592426 	1560.000000	0.0599641 	1560.000000	6.00182e-06	
1580.000000	0.058706  	1580.000000	0.0599265 	1580.000000	0.05958   	1580.000000	0.0591796 	1580.000000	0.0599206 	1580.000000	5.93113e-06	
1600.000000	0.0586738 	1600.000000	0.0598866 	1600.000000	0.0595199 	1600.000000	0.0591196 	1600.000000	0.0598808 	1600.000000	5.86214e-06	
1620.000000	0.0586458 	1620.000000	0.0598503 	1620.000000	0.0594625 	1620.000000	0.0590624 	1620.000000	0.0598446 	1620.000000	5.79478e-06	
1640.000000	0.0586218 	1640.000000	0.0598175 	1640.000000	0.0594079 	1640.000000	0.0590079 	1640.000000	0.0598118 	1640.000000	5.72901e-06	
1660.000000	0.0586018 	1660.000000	0.059788  	1660.000000	0.0593558 	1660.000000	0.0589561 	1660.000000	0.0597824 	1660.000000	5.66477e-06	
1680.000000	0.0585856 	1680.000000	0.0597618 	1680.000000	0.0593063 	1680.000000	0.0589068 	1680.000000	0.0597562 	1680.000000	5.602e-06 	
1700.000000	0.0585731 	1700.000000	0.0597386 	1700.000000	0.0592591 	1700.000000	0.0588599 	1700.000000	0.059733  	1700.000000	5.54065e-06	
1750.000000	0.0585572 	1750.000000	0.0596935 	1750.000000	0.059151  	1750.000000	0.0587525 	1750.000000	0.0596882 	1750.000000	5.39318e-06	
1800.000000	0.0585619 	1800.000000	0.0596657 	1800.000000	0.059056  	1800.000000	0.0586582 	1800.000000	0.0596604 	1800.000000	5.25362e-06	
1850.000000	0.0585858 	1850.000000	0.0596537 	1850.000000	0.0589728 	1850.000000	0.0585756 	1850.000000	0.0596485 	1850.000000	5.12132e-06	
1900.000000	0.0586275 	1900.000000	0.0596562 	1900.000000	0.0589003 	1900.000000	0.0585039 	1900.000000	0.0596512 	1900.000000	4.99574e-06	
1950.000000	0.0586857 	1950.000000	0.0596722 	1950.000000	0.0588375 	1950.000000	0.0584418 	1950.000000	0.0596673 	1950.000000	4.87636e-06	
2000.000000	0.0587595 	2000.000000	0.0597006 	2000.000000	0.0587835 	2000.000000	0.0583887 	2000.000000	0.0596959 	2000.000000	4.76274e-06	
2100.000000	0.0589495 	2100.000000	0.0597913 	2100.000000	0.0586987 	2100.000000	0.0583059 	2100.000000	0.0597867 	2100.000000	4.55115e-06	
2200.000000	0.0591907 	2200.000000	0.0599219 	2200.000000	0.0586408 	2200.000000	0.0582503 	2200.000000	0.0599176 	2200.000000	4.35812e-06	
2300.000000	0.0594771 	2300.000000	0.0600873 	2300.000000	0.0586058 	2300.000000	0.0582172 	2300.000000	0.0600832 	2300.000000	4.18129e-06	
2400.000000	0.0598039 	2400.000000	0.0602831 	2400.000000	0.0585905 	2400.000000	0.0582033 	2400.000000	0.0602791 	2400.000000	4.01867e-06	
2500.000000	0.060167  	2500.000000	0.0605056 	2500.000000	0.0585918 	2500.000000	0.0582055 	2500.000000	0.0605018 	2500.000000	3.86861e-06	
2600.000000	0.0605629 	2600.000000	0.0607518 	2600.000000	0.0586071 	2600.000000	0.0582213 	2600.000000	0.060748  	2600.000000	3.72969e-06	
2700.000000	0.0609886 	2700.000000	0.0610188 	2700.000000	0.0586342 	2700.000000	0.0582486 	2700.000000	0.0610152 	2700.000000	3.60071e-06	
2800.000000	0.0614414 	2800.000000	0.0613046 	2800.000000	0.0586711 	2800.000000	0.0582858 	2800.000000	0.0613012 	2800.000000	3.48061e-06	
2900.000000	0.0619193 	2900.000000	0.0616071 	2900.000000	0.0587163 	2900.000000	0.0583314 	2900.000000	0.0616038 	2900.000000	3.36851e-06	
3000.000000	0.0624201 	3000.000000	0.0619247 	3000.000000	0.0587687 	3000.000000	0.0583841 	3000.000000	0.0619214 	3000.000000	3.26362e-06	
3200.000000	0.063484  	3200.000000	0.062599  	3200.000000	0.0588905 	3200.000000	0.0585068 	3200.000000	0.062596  	3200.000000	3.07285e-06	
3400.000000	0.0646217 	3400.000000	0.0633179 	3400.000000	0.0590299 	3400.000000	0.0586471 	3400.000000	0.063315  	3400.000000	2.90376e-06	
3600.000000	0.0658242 	3600.000000	0.0640736 	3600.000000	0.059182  	3600.000000	0.0588001 	3600.000000	0.0640708 	3600.000000	2.75284e-06	
3800.000000	0.0670844 	3800.000000	0.06486   	3800.000000	0.059343  	3800.000000	0.058962  	3800.000000	0.0648574 	3800.000000	2.61726e-06	
4000.000000	0.0683965 	4000.000000	0.0656724 	4000.000000	0.0595101 	4000.000000	0.05913   	4000.000000	0.0656699 	4000.000000	2.49479e-06	
4200.000000	0.0697557 	4200.000000	0.0665069 	4200.000000	0.0596813 	4200.000000	0.059302  	4200.000000	0.0665045 	4200.000000	2.3836e-06	
4400.000000	0.0711583 	4400.000000	0.0673601 	4400.000000	0.0598548 	4400.000000	0.0594763 	4400.000000	0.0673578 	4400.000000	2.28217e-06	
4600.000000	0.0726008 	4600.000000	0.0682296 	4600.000000	0.0600295 	4600.000000	0.0596516 	4600.000000	0.0682274 	4600.000000	2.18927e-06	
4800.000000	0.0740808 	4800.000000	0.069113  	4800.000000	0.0602044 	4800.000000	0.0598271 	4800.000000	0.0691109 	4800.000000	2.10386e-06	
5000.000000	0.0755958 	5000.000000	0.0700086 	5000.000000	0.0603787 	5000.000000	0.060002  	5000.000000	0.0700066 	5000.000000	2.02505e-06	
5250.000000	0.0775358 	5250.000000	0.0711429 	5250.000000	0.0605949 	5250.000000	0.0602189 	5250.000000	0.0711409 	5250.000000	1.9347e-06	
5500.000000	0.0795245 	5500.000000	0.0722911 	5500.000000	0.0608086 	5500.000000	0.0604332 	5500.000000	0.0722893 	5500.000000	1.85229e-06	
6000.000000	0.0836371 	6000.000000	0.0746218 	6000.000000	0.061226  	6000.000000	0.0608518 	6000.000000	0.0746201 	6000.000000	1.70743e-06	
6500.000000	0.0879171 	6500.000000	0.0769879 	6500.000000	0.0616284 	6500.000000	0.061255  	6500.000000	0.0769863 	6500.000000	1.58415e-06	
7000.000000	0.0923526 	7000.000000	0.0793803 	7000.000000	0.0620145 	7000.000000	0.0616419 	7000.000000	0.0793788 	7000.000000	1.47792e-06	
7500.000000	0.0969347 	7500.000000	0.0817925 	7500.000000	0.0623831 	7500.000000	0.0620124 	7500.000000	0.0817911 	7500.000000	1.38542e-06	
8000.000000	0.101657  	8000.000000	0.0842196 	8000.000000	0.0627365 	8000.000000	0.0623667 	8000.000000	0.0842183 	8000.000000	1.30411e-06	
8500.000000	0.106514  	8500.000000	0.0866579 	8500.000000	0.0630755 	8500.000000	0.0627057 	8500.000000	0.0866567 	8500.000000	1.23206e-06	
9000.000000	0.111503  	9000.000000	0.0891048 	9000.000000	0.0634    	9000.000000	0.06303   	9000.000000	0.0891037 	9000.000000	1.16777e-06	
9500.000000	0.11662   	9500.000000	0.0915581 	9500.000000	0.0637094 	9500.000000	0.0633404 	9500.000000	0.091557  	9500.000000	1.11004e-06	
10000.000000	0.121862  	10000.000000	0.094016  	10000.000000	0.0640046 	10000.000000	0.063638  	10000.000000	0.094015  	10000.000000	1.05789e-06	
11000.000000	0.132717  	11000.000000	0.098941  	11000.000000	0.0645603 	11000.000000	0.0641973 	11000.000000	0.0989401 	11000.000000	9.67392e-07	
12000.000000	0.144058  	12000.000000	0.103872  	12000.000000	0.065077  	12000.000000	0.0647138 	12000.000000	0.103871  	12000.000000	8.91522e-07	
13000.000000	0.155878  	13000.000000	0.108804  	13000.000000	0.0655556 	13000.000000	0.0651928 	13000.000000	0.108804  	13000.000000	8.26974e-07	
14000.000000	0.168172  	14000.000000	0.113734  	14000.000000	0.0659988 	14000.000000	0.0656388 	14000.000000	0.113734  	14000.000000	7.71369e-07	
15000.000000	0.180938  	15000.000000	0.11866   	15000.000000	0.066411  	15000.000000	0.0660556 	15000.000000	0.11866   	15000.000000	7.22955e-07	
16000.000000	0.194177  	16000.000000	0.12358   	16000.000000	0.0667974 	16000.000000	0.0664463 	16000.000000	0.12358   	16000.000000	6.8041e-07	
17000.000000	0.207887  	17000.000000	0.128494  	17000.000000	0.0671615 	17000.000000	0.0668139 	17000.000000	0.128493  	17000.000000	6.42721e-07	
18000.000000	0.222069  	18000.000000	0.133399  	18000.000000	0.0675057 	18000.000000	0.0671607 	18000.000000	0.133399  	18000.000000	6.09092e-07	
19000.000000	0.236725  	19000.000000	0.138298  	19000.000000	0.0678322 	19000.000000	0.0674888 	19000.000000	0.138297  	19000.000000	5.78897e-07	
20000.000000	0.251857  	20000.000000	0.143188  	20000.000000	0.0681425 	20000.000000	0.0678    	20000.000000	0.143187  	20000.000000	5.51631e-07	
21000.000000	0.267466  	21000.000000	0.14807   	21000.000000	0.0684368 	21000.000000	0.0680957 	21000.000000	0.148069  	21000.000000	5.26884e-07	
22000.000000	0.283555  	22000.000000	0.152944  	22000.000000	0.0687146 	22000.000000	0.0683775 	22000.000000	0.152943  	22000.000000	5.04319e-07	
23000.000000	0.300127  	23000.000000	0.15781   	23000.000000	0.0689797 	23000.000000	0.0686464 	23000.000000	0.157809  	23000.000000	4.83657e-07	
24000.000000	0.317183  	24000.000000	0.162667  	24000.000000	0.0692336 	24000.000000	0.0689035 	24000.000000	0.162667  	24000.000000	4.64665e-07	
25000.000000	0.334728  	25000.000000	0.167517  	25000.000000	0.0694765 	25000.000000	0.0691498 	25000.000000	0.167517  	25000.000000	4.47147e-07	
26000.000000	0.352763  	26000.000000	0.172359  	26000.000000	0.0697094 	26000.000000	0.0693861 	26000.000000	0.172359  	26000.000000	4.30937e-07	
27000.000000	0.371292  	27000.000000	0.177193  	27000.000000	0.0699332 	27000.000000	0.0696131 	27000.000000	0.177193  	27000.000000	4.15891e-07	
28000.000000	0.390319  	28000.000000	0.18202   	28000.000000	0.0701484 	28000.000000	0.0698316 	28000.000000	0.18202   	28000.000000	4.01888e-07	
29000.000000	0.409846  	29000.000000	0.18684   	29000.000000	0.0703553 	29000.000000	0.070042  	29000.000000	0.186839  	29000.000000	3.88822e-07	
30000.000000	0.429876  	30000.000000	0.191652  	30000.000000	0.0705545 	30000.000000	0.0702449 	30000.000000	0.191652  	30000.000000	3.76601e-07	
32000.000000	0.471463  	32000.000000	0.201255  	32000.000000	0.0709318 	32000.000000	0.0706304 	32000.000000	0.201255  	32000.000000	3.54383e-07	
34000.000000	0.515105  	34000.000000	0.210832  	34000.000000	0.0712842 	34000.000000	0.0709912 	34000.000000	0.210831  	34000.000000	3.34704e-07	
36000.000000	0.560832  	36000.000000	0.220382  	36000.000000	0.0716136 	36000.000000	0.0713304 	36000.000000	0.220382  	36000.000000	3.17149e-07	
38000.000000	0.608673  	38000.000000	0.229908  	38000.000000	0.0719221 	38000.000000	0.0716502 	38000.000000	0.229908  	38000.000000	3.01388e-07	
40000.000000	0.658656  	40000.000000	0.23941   	40000.000000	0.0722124 	40000.000000	0.0719526 	40000.000000	0.23941   	40000.000000	2.87158e-07	
42000.000000	0.710813  	42000.000000	0.24889   	42000.000000	0.0724872 	42000.000000	0.0722395 	42000.000000	0.24889   	42000.000000	2.74244e-07	
44000.000000	0.765173  	44000.000000	0.258348  	44000.000000	0.0727484 	44000.000000	0.0725122 	44000.000000	0.258348  	44000.000000	2.62471e-07	
46000.000000	0.821767  	46000.000000	0.267785  	46000.000000	0.0729975 	46000.000000	0.0727721 	46000.000000	0.267785  	46000.000000	2.51691e-07	
48000.000000	0.880625  	48000.000000	0.277203  	48000.000000	0.0732352 	48000.000000	0.0730203 	48000.000000	0.277203  	48000.000000	2.41785e-07	
50000.000000	0.941779  	50000.000000	0.286601  	50000.000000	0.0734614 	50000.000000	0.0732577 	50000.000000	0.286601  	50000.000000	2.32648e-07	
