Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
17.000000	0.872513  	17.000000	0.887503  	17.000000	0.882637  	17.000000	0.885085  	17.000000	0.887093  	17.000000	0.000409666	
18.000000	0.833827  	18.000000	0.84822   	18.000000	0.842632  	18.000000	0.845071  	18.000000	0.847831  	18.000000	0.000389136	
19.000000	0.798777  	19.000000	0.81254   	19.000000	0.806335  	19.000000	0.808754  	19.000000	0.81217   	19.000000	0.000370653	
20.000000	0.766867  	20.000000	0.779987  	20.000000	0.773285  	20.000000	0.775645  	20.000000	0.779633  	20.000000	0.000353921	
21.000000	0.737684  	21.000000	0.750165  	21.000000	0.743066  	21.000000	0.745338  	21.000000	0.749826  	21.000000	0.000338699	
22.000000	0.710889  	22.000000	0.722741  	22.000000	0.715312  	22.000000	0.717492  	22.000000	0.722416  	22.000000	0.000324788	
23.000000	0.686193  	23.000000	0.697437  	23.000000	0.689729  	23.000000	0.691822  	23.000000	0.697124  	23.000000	0.000312024	
24.000000	0.663355  	24.000000	0.674012  	24.000000	0.666072  	24.000000	0.668083  	24.000000	0.673712  	24.000000	0.000300268	
25.000000	0.642169  	25.000000	0.652265  	25.000000	0.644137  	25.000000	0.64607   	25.000000	0.651976  	25.000000	0.000289403	
27.000000	0.604074  	27.000000	0.613123  	27.000000	0.604774  	27.000000	0.606526  	27.000000	0.612853  	27.000000	0.000269967	
29.000000	0.570764  	29.000000	0.578868  	29.000000	0.570498  	29.000000	0.572029  	29.000000	0.578615  	29.000000	0.000253079	
31.000000	0.541375  	31.000000	0.548631  	31.000000	0.54075   	31.000000	0.542004  	31.000000	0.548393  	31.000000	0.000238261	
33.000000	0.515242  	33.000000	0.521738  	33.000000	0.514625  	33.000000	0.515625  	33.000000	0.521513  	33.000000	0.000225151	
35.000000	0.491842  	35.000000	0.497656  	35.000000	0.491229  	35.000000	0.492005  	35.000000	0.497443  	35.000000	0.000213466	
38.000000	0.46098   	38.000000	0.465903  	38.000000	0.460362  	38.000000	0.460854  	38.000000	0.465705  	38.000000	0.000198133	
41.000000	0.434269  	41.000000	0.438435  	41.000000	0.433649  	41.000000	0.433897  	41.000000	0.43825   	41.000000	0.000184936	
44.000000	0.41091   	44.000000	0.414432  	44.000000	0.410221  	44.000000	0.410325  	44.000000	0.414258  	44.000000	0.000173454	
47.000000	0.390297  	47.000000	0.393269  	47.000000	0.389579  	47.000000	0.389529  	47.000000	0.393105  	47.000000	0.000163367	
50.000000	0.371963  	50.000000	0.374465  	50.000000	0.371211  	50.000000	0.371037  	50.000000	0.37431   	50.000000	0.000154434	
55.000000	0.345513  	55.000000	0.347375  	55.000000	0.344667  	55.000000	0.34437   	55.000000	0.347234  	55.000000	0.000141611	
60.000000	0.32314   	60.000000	0.324508  	60.000000	0.32222   	60.000000	0.32183   	60.000000	0.324377  	60.000000	0.000130828	
65.000000	0.303951  	65.000000	0.304937  	65.000000	0.302949  	65.000000	0.302515  	65.000000	0.304815  	65.000000	0.000121629	
70.000000	0.287299  	70.000000	0.287989  	70.000000	0.286285  	70.000000	0.28577   	70.000000	0.287876  	70.000000	0.000113685	
75.000000	0.272701  	75.000000	0.273167  	75.000000	0.271639  	75.000000	0.271107  	75.000000	0.27306   	75.000000	0.000106752	
80.000000	0.259792  	80.000000	0.260088  	80.000000	0.258736  	80.000000	0.258156  	80.000000	0.259987  	80.000000	0.000100646	
85.000000	0.248287  	85.000000	0.24846   	85.000000	0.247217  	85.000000	0.24663   	85.000000	0.248365  	85.000000	9.52263e-05	
90.000000	0.237964  	90.000000	0.238051  	90.000000	0.236928  	90.000000	0.236304  	90.000000	0.237961  	90.000000	9.03818e-05	
95.000000	0.228646  	95.000000	0.228678  	95.000000	0.227622  	95.000000	0.226996  	95.000000	0.228592  	95.000000	8.60245e-05	
100.000000	0.22019   	100.000000	0.220191  	100.000000	0.21919   	100.000000	0.218563  	100.000000	0.220109  	100.000000	8.20833e-05	
105.000000	0.212478  	105.000000	0.21247   	105.000000	0.21151   	105.000000	0.210885  	105.000000	0.212391  	105.000000	7.85008e-05	
110.000000	0.205414  	110.000000	0.205414  	110.000000	0.204513  	110.000000	0.203865  	110.000000	0.205339  	110.000000	7.52295e-05	
115.000000	0.198917  	115.000000	0.19894   	115.000000	0.198075  	115.000000	0.19742   	115.000000	0.198868  	115.000000	7.223e-05 	
120.000000	0.192921  	120.000000	0.192979  	120.000000	0.192132  	120.000000	0.191482  	120.000000	0.19291   	120.000000	6.94694e-05	
125.000000	0.187367  	125.000000	0.187472  	125.000000	0.186643  	125.000000	0.185994  	125.000000	0.187405  	125.000000	6.69199e-05	
130.000000	0.182208  	130.000000	0.182367  	130.000000	0.181551  	130.000000	0.180905  	130.000000	0.182302  	130.000000	6.45579e-05	
135.000000	0.177401  	135.000000	0.177623  	135.000000	0.176817  	135.000000	0.176173  	135.000000	0.17756   	135.000000	6.23631e-05	
140.000000	0.172911  	140.000000	0.173201  	140.000000	0.172404  	140.000000	0.171762  	140.000000	0.173141  	140.000000	6.03183e-05	
145.000000	0.168706  	145.000000	0.169071  	145.000000	0.16828   	145.000000	0.167641  	145.000000	0.169013  	145.000000	5.84082e-05	
150.000000	0.164761  	150.000000	0.165204  	150.000000	0.164418  	150.000000	0.163781  	150.000000	0.165147  	150.000000	5.66199e-05	
155.000000	0.159697  	155.000000	0.161575  	155.000000	0.160793  	155.000000	0.160158  	155.000000	0.16152   	155.000000	5.4942e-05	
160.000000	0.156421  	160.000000	0.158163  	160.000000	0.157383  	160.000000	0.156752  	160.000000	0.15811   	160.000000	5.33644e-05	
165.000000	0.153331  	165.000000	0.154949  	165.000000	0.154172  	165.000000	0.153542  	165.000000	0.154898  	165.000000	5.18782e-05	
170.000000	0.15041   	170.000000	0.151917  	170.000000	0.151141  	170.000000	0.150514  	170.000000	0.151866  	170.000000	5.04757e-05	
175.000000	0.147646  	175.000000	0.149051  	175.000000	0.148275  	175.000000	0.147651  	175.000000	0.149002  	175.000000	4.91498e-05	
180.000000	0.145025  	180.000000	0.146337  	180.000000	0.145563  	180.000000	0.144941  	180.000000	0.146289  	180.000000	4.78944e-05	
185.000000	0.142538  	185.000000	0.143765  	185.000000	0.142991  	185.000000	0.142371  	185.000000	0.143718  	185.000000	4.67039e-05	
190.000000	0.140172  	190.000000	0.141323  	190.000000	0.140549  	190.000000	0.139932  	190.000000	0.141277  	190.000000	4.55734e-05	
195.000000	0.137921  	195.000000	0.139001  	195.000000	0.138228  	195.000000	0.137614  	195.000000	0.138957  	195.000000	4.44984e-05	
200.000000	0.135775  	200.000000	0.136792  	200.000000	0.136019  	200.000000	0.135407  	200.000000	0.136748  	200.000000	4.34748e-05	
210.000000	0.131772  	210.000000	0.132677  	210.000000	0.131906  	210.000000	0.131298  	210.000000	0.132636  	210.000000	4.15677e-05	
220.000000	0.128112  	220.000000	0.128925  	220.000000	0.128155  	220.000000	0.127551  	220.000000	0.128885  	220.000000	3.98267e-05	
230.000000	0.124751  	230.000000	0.125488  	230.000000	0.124721  	230.000000	0.124122  	230.000000	0.12545   	230.000000	3.82308e-05	
240.000000	0.121655  	240.000000	0.12233   	240.000000	0.121565  	240.000000	0.120971  	240.000000	0.122293  	240.000000	3.67623e-05	
250.000000	0.118793  	250.000000	0.119417  	250.000000	0.118658  	250.000000	0.118066  	250.000000	0.119382  	250.000000	3.54065e-05	
260.000000	0.11614   	260.000000	0.116723  	260.000000	0.115962  	260.000000	0.11538   	260.000000	0.116689  	260.000000	3.41506e-05	
270.000000	0.113673  	270.000000	0.114224  	270.000000	0.113458  	270.000000	0.11289   	270.000000	0.114191  	270.000000	3.29839e-05	
280.000000	0.111374  	280.000000	0.111899  	280.000000	0.111141  	280.000000	0.110576  	280.000000	0.111867  	280.000000	3.18971e-05	
290.000000	0.109225  	290.000000	0.109732  	290.000000	0.108982  	290.000000	0.108419  	290.000000	0.109701  	290.000000	3.08821e-05	
300.000000	0.107214  	300.000000	0.107706  	300.000000	0.106965  	300.000000	0.106405  	300.000000	0.107676  	300.000000	2.99321e-05	
310.000000	0.105326  	310.000000	0.105809  	310.000000	0.105077  	310.000000	0.10452   	310.000000	0.10578   	310.000000	2.90408e-05	
320.000000	0.103551  	320.000000	0.10403   	320.000000	0.103307  	320.000000	0.102753  	320.000000	0.104002  	320.000000	2.82029e-05	
330.000000	0.10188   	330.000000	0.102357  	330.000000	0.101644  	330.000000	0.101093  	330.000000	0.102329  	330.000000	2.74137e-05	
340.000000	0.100303  	340.000000	0.100781  	340.000000	0.100079  	340.000000	0.0995307 	340.000000	0.100755  	340.000000	2.66691e-05	
350.000000	0.0988136 	350.000000	0.0992956 	350.000000	0.0986057 	350.000000	0.0980586 	350.000000	0.0992696 	350.000000	2.59653e-05	
360.000000	0.0974038 	360.000000	0.097892  	360.000000	0.0972098 	360.000000	0.096669  	360.000000	0.0978667 	360.000000	2.52989e-05	
370.000000	0.0960679 	370.000000	0.0965643 	370.000000	0.0958867 	370.000000	0.0953556 	370.000000	0.0965396 	370.000000	2.46672e-05	
380.000000	0.0948004 	380.000000	0.0953065 	380.000000	0.0946388 	380.000000	0.0941124 	380.000000	0.0952824 	380.000000	2.40673e-05	
390.000000	0.0935962 	390.000000	0.0941135 	390.000000	0.0934596 	390.000000	0.0929343 	390.000000	0.09409   	390.000000	2.3497e-05	
400.000000	0.0924509 	400.000000	0.0929807 	400.000000	0.0923403 	400.000000	0.0918164 	400.000000	0.0929577 	400.000000	2.2954e-05	
410.000000	0.0913604 	410.000000	0.0919036 	410.000000	0.0912761 	410.000000	0.0907545 	410.000000	0.0918811 	410.000000	2.24364e-05	
420.000000	0.0903209 	420.000000	0.0908785 	420.000000	0.0902639 	420.000000	0.0897446 	420.000000	0.0908565 	420.000000	2.19425e-05	
430.000000	0.0893291 	430.000000	0.0899018 	430.000000	0.089301  	430.000000	0.0887833 	430.000000	0.0898803 	430.000000	2.14706e-05	
440.000000	0.088382  	440.000000	0.0889703 	440.000000	0.0883842 	440.000000	0.0878673 	440.000000	0.0889493 	440.000000	2.10193e-05	
450.000000	0.0874766 	450.000000	0.0880812 	450.000000	0.0875087 	450.000000	0.0869936 	450.000000	0.0880606 	450.000000	2.05873e-05	
460.000000	0.0866104 	460.000000	0.0872316 	460.000000	0.0866697 	460.000000	0.0861596 	460.000000	0.0872114 	460.000000	2.01733e-05	
470.000000	0.085781  	470.000000	0.0864193 	470.000000	0.0858663 	470.000000	0.0853627 	470.000000	0.0863995 	470.000000	1.97762e-05	
480.000000	0.0849864 	480.000000	0.0856418 	480.000000	0.0850998 	480.000000	0.0846007 	480.000000	0.0856224 	480.000000	1.9395e-05	
490.000000	0.0842243 	490.000000	0.0848972 	490.000000	0.0843689 	490.000000	0.0838715 	490.000000	0.0848782 	490.000000	1.90287e-05	
500.000000	0.0834931 	500.000000	0.0841835 	500.000000	0.0836699 	500.000000	0.0831732 	500.000000	0.0841649 	500.000000	1.86765e-05	
520.000000	0.0821162 	520.000000	0.082842  	520.000000	0.0823564 	520.000000	0.0818621 	520.000000	0.082824  	520.000000	1.80111e-05	
540.000000	0.0808436 	540.000000	0.0816046 	540.000000	0.0811463 	540.000000	0.0806547 	540.000000	0.0815873 	540.000000	1.73931e-05	
560.000000	0.0796646 	560.000000	0.0804606 	560.000000	0.0800292 	560.000000	0.07954   	560.000000	0.0804438 	560.000000	1.68175e-05	
580.000000	0.07857   	580.000000	0.0794004 	580.000000	0.0789943 	580.000000	0.0785086 	580.000000	0.0793842 	580.000000	1.62801e-05	
600.000000	0.0775519 	600.000000	0.078416  	600.000000	0.0780321 	600.000000	0.0775522 	600.000000	0.0784003 	600.000000	1.57771e-05	
620.000000	0.0766032 	620.000000	0.0775003 	620.000000	0.0771378 	620.000000	0.0766636 	620.000000	0.077485  	620.000000	1.53053e-05	
640.000000	0.0757178 	640.000000	0.0766468 	640.000000	0.0763083 	640.000000	0.0758364 	640.000000	0.076632  	640.000000	1.48618e-05	
660.000000	0.0748903 	660.000000	0.0758502 	660.000000	0.0755358 	660.000000	0.0750652 	660.000000	0.0758358 	660.000000	1.44442e-05	
680.000000	0.0741159 	680.000000	0.0751056 	680.000000	0.0748138 	680.000000	0.074345  	680.000000	0.0750915 	680.000000	1.40502e-05	
700.000000	0.0733901 	700.000000	0.0744086 	700.000000	0.0741388 	700.000000	0.0736714 	700.000000	0.0743949 	700.000000	1.36778e-05	
720.000000	0.0727093 	720.000000	0.0737553 	720.000000	0.0735071 	720.000000	0.0730405 	720.000000	0.0737419 	720.000000	1.33253e-05	
740.000000	0.07207   	740.000000	0.0731423 	740.000000	0.072913  	740.000000	0.0724488 	740.000000	0.0731293 	740.000000	1.29912e-05	
760.000000	0.071469  	760.000000	0.0725664 	760.000000	0.0723525 	760.000000	0.0718933 	760.000000	0.0725538 	760.000000	1.2674e-05	
780.000000	0.0709037 	780.000000	0.072025  	780.000000	0.0718254 	780.000000	0.071371  	780.000000	0.0720126 	780.000000	1.23724e-05	
800.000000	0.0703715 	800.000000	0.0715155 	800.000000	0.0713314 	800.000000	0.0708796 	800.000000	0.0715034 	800.000000	1.20853e-05	
820.000000	0.06987   	820.000000	0.0710355 	820.000000	0.0708689 	820.000000	0.070418  	820.000000	0.0710237 	820.000000	1.18116e-05	
840.000000	0.0693973 	840.000000	0.0705831 	840.000000	0.0704393 	840.000000	0.069989  	840.000000	0.0705716 	840.000000	1.15506e-05	
860.000000	0.0689514 	860.000000	0.0701564 	860.000000	0.0700334 	860.000000	0.0695842 	860.000000	0.0701451 	860.000000	1.13011e-05	
880.000000	0.0685307 	880.000000	0.0697536 	880.000000	0.06965   	880.000000	0.0692019 	880.000000	0.0697425 	880.000000	1.10626e-05	
900.000000	0.0681335 	900.000000	0.0693732 	900.000000	0.0692879 	900.000000	0.0688406 	900.000000	0.0693624 	900.000000	1.08343e-05	
920.000000	0.0677585 	920.000000	0.0690138 	920.000000	0.0689458 	920.000000	0.0684989 	920.000000	0.0690032 	920.000000	1.06156e-05	
940.000000	0.0674042 	940.000000	0.0686741 	940.000000	0.0686216 	940.000000	0.0681755 	940.000000	0.0686636 	940.000000	1.04058e-05	
960.000000	0.0670695 	960.000000	0.0683528 	960.000000	0.0683136 	960.000000	0.0678693 	960.000000	0.0683425 	960.000000	1.02044e-05	
980.000000	0.0667532 	980.000000	0.0680488 	980.000000	0.0680206 	980.000000	0.0675791 	980.000000	0.0680388 	980.000000	1.00109e-05	
1000.000000	0.0664544 	1000.000000	0.0677612 	1000.000000	0.0677423 	1000.000000	0.067304  	1000.000000	0.0677514 	1000.000000	9.82487e-06	
1020.000000	0.066172  	1020.000000	0.067489  	1020.000000	0.0674786 	1020.000000	0.0670431 	1020.000000	0.0674793 	1020.000000	9.64586e-06	
1040.000000	0.0659051 	1040.000000	0.0672313 	1040.000000	0.0672291 	1040.000000	0.0667954 	1040.000000	0.0672218 	1040.000000	9.47347e-06	
1060.000000	0.065653  	1060.000000	0.0669873 	1060.000000	0.066993  	1060.000000	0.0665603 	1060.000000	0.066978  	1060.000000	9.30734e-06	
1080.000000	0.0654148 	1080.000000	0.0667563 	1080.000000	0.0667692 	1080.000000	0.0663369 	1080.000000	0.0667472 	1080.000000	9.14713e-06	
1100.000000	0.0651899 	1100.000000	0.0665376 	1100.000000	0.0665567 	1100.000000	0.0661247 	1100.000000	0.0665286 	1100.000000	8.99253e-06	
1120.000000	0.0649776 	1120.000000	0.0663305 	1120.000000	0.0663545 	1120.000000	0.065923  	1120.000000	0.0663217 	1120.000000	8.84325e-06	
1140.000000	0.0647773 	1140.000000	0.0661345 	1140.000000	0.0661621 	1140.000000	0.0657312 	1140.000000	0.0661258 	1140.000000	8.699e-06 	
1160.000000	0.0645884 	1160.000000	0.0659489 	1160.000000	0.065979  	1160.000000	0.0655488 	1160.000000	0.0659404 	1160.000000	8.55954e-06	
1180.000000	0.0644103 	1180.000000	0.0657733 	1180.000000	0.0658049 	1180.000000	0.0653752 	1180.000000	0.0657649 	1180.000000	8.42464e-06	
1200.000000	0.0642426 	1200.000000	0.0656072 	1200.000000	0.0656392 	1200.000000	0.0652101 	1200.000000	0.0655989 	1200.000000	8.29406e-06	
1220.000000	0.0640848 	1220.000000	0.06545   	1220.000000	0.0654817 	1220.000000	0.0650529 	1220.000000	0.0654419 	1220.000000	8.1676e-06	
1240.000000	0.0639364 	1240.000000	0.0653015 	1240.000000	0.0653318 	1240.000000	0.0649032 	1240.000000	0.0652934 	1240.000000	8.04507e-06	
1260.000000	0.063797  	1260.000000	0.0651611 	1260.000000	0.065189  	1260.000000	0.0647608 	1260.000000	0.0651532 	1260.000000	7.92629e-06	
1280.000000	0.0636663 	1280.000000	0.0650285 	1280.000000	0.0650529 	1280.000000	0.0646251 	1280.000000	0.0650207 	1280.000000	7.81108e-06	
1300.000000	0.0635438 	1300.000000	0.0649034 	1300.000000	0.064923  	1300.000000	0.0644959 	1300.000000	0.0648957 	1300.000000	7.69928e-06	
1320.000000	0.0634292 	1320.000000	0.0647854 	1320.000000	0.0647989 	1320.000000	0.0643729 	1320.000000	0.0647778 	1320.000000	7.59075e-06	
1340.000000	0.0633222 	1340.000000	0.0646742 	1340.000000	0.0646803 	1340.000000	0.0642557 	1340.000000	0.0646667 	1340.000000	7.48533e-06	
1360.000000	0.0632224 	1360.000000	0.0645695 	1360.000000	0.0645671 	1360.000000	0.0641441 	1360.000000	0.0645621 	1360.000000	7.3829e-06	
1380.000000	0.0631297 	1380.000000	0.064471  	1380.000000	0.0644592 	1380.000000	0.0640377 	1380.000000	0.0644637 	1380.000000	7.28333e-06	
1400.000000	0.0630436 	1400.000000	0.0643785 	1400.000000	0.0643564 	1400.000000	0.0639365 	1400.000000	0.0643713 	1400.000000	7.1865e-06	
1420.000000	0.062964  	1420.000000	0.0642917 	1420.000000	0.0642586 	1420.000000	0.0638401 	1420.000000	0.0642846 	1420.000000	7.09229e-06	
1440.000000	0.0628906 	1440.000000	0.0642104 	1440.000000	0.0641656 	1440.000000	0.0637482 	1440.000000	0.0642034 	1440.000000	7.00061e-06	
