Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
4.000000	0.0783425 	4.000000	0.0385333 	4.000000	0.0387712 	4.000000	0.0387712 	4.000000	0.038508  	4.000000	2.53806e-05	
4.500000	0.0714933 	4.500000	0.0357048 	4.500000	0.0359356 	4.500000	0.0359356 	4.500000	0.0356819 	4.500000	2.29242e-05	
5.000000	0.0658281 	5.000000	0.0333352 	5.000000	0.0335573 	5.000000	0.0335573 	5.000000	0.0333143 	5.000000	2.09246e-05	
5.500000	0.0610583 	5.500000	0.0313161 	5.500000	0.0315287 	5.500000	0.0315287 	5.500000	0.0312968 	5.500000	1.92632e-05	
6.000000	0.056983  	6.000000	0.0295714 	6.000000	0.0297744 	6.000000	0.0297744 	6.000000	0.0295535 	6.000000	1.78594e-05	
6.500000	0.0534578 	6.500000	0.028046  	6.500000	0.0282396 	6.500000	0.0282396 	6.500000	0.0280293 	6.500000	1.66567e-05	
7.000000	0.0503763 	7.000000	0.0266991 	7.000000	0.0268835 	7.000000	0.0268835 	7.000000	0.0266834 	7.000000	1.5614e-05	
7.500000	0.0476579 	7.500000	0.0254994 	7.500000	0.0256751 	7.500000	0.0256751 	7.500000	0.0254847 	7.500000	1.47009e-05	
8.000000	0.0452408 	8.000000	0.0244229 	8.000000	0.0245904 	8.000000	0.0245904 	8.000000	0.024409  	8.000000	1.38942e-05	
8.500000	0.0430766 	8.500000	0.0234506 	8.500000	0.0236102 	8.500000	0.0236102 	8.500000	0.0234374 	8.500000	1.3176e-05	
9.000000	0.0411268 	9.000000	0.0225672 	9.000000	0.0227195 	9.000000	0.0227195 	9.000000	0.0225547 	9.000000	1.25323e-05	
9.500000	0.0393604 	9.500000	0.0217605 	9.500000	0.0219058 	9.500000	0.0219058 	9.500000	0.0217485 	9.500000	1.19518e-05	
10.000000	0.0377522 	10.000000	0.0212162 	10.000000	0.0211592 	10.000000	0.0211592 	10.000000	0.0212047 	10.000000	1.14254e-05	
11.000000	0.0349308 	11.000000	0.0200565 	11.000000	0.0198865 	11.000000	0.0198868 	11.000000	0.020046  	11.000000	1.05072e-05	
12.000000	0.0325348 	12.000000	0.0190102 	12.000000	0.0187841 	12.000000	0.0187846 	12.000000	0.0190004 	12.000000	9.73232e-06	
13.000000	0.030473  	13.000000	0.0180658 	13.000000	0.017818  	13.000000	0.0178183 	13.000000	0.0180567 	13.000000	9.06923e-06	
14.000000	0.0286789 	14.000000	0.0172117 	14.000000	0.0169628 	14.000000	0.0169627 	14.000000	0.0172032 	14.000000	8.49498e-06	
15.000000	0.0271027 	15.000000	0.0164369 	15.000000	0.0161985 	15.000000	0.0161985 	15.000000	0.0164289 	15.000000	7.99256e-06	
16.000000	0.0257062 	16.000000	0.0157318 	16.000000	0.0155112 	16.000000	0.0155109 	16.000000	0.0157242 	16.000000	7.54907e-06	
17.000000	0.0244599 	17.000000	0.0150879 	17.000000	0.0148893 	17.000000	0.0148882 	17.000000	0.0150807 	17.000000	7.15456e-06	
18.000000	0.0233404 	18.000000	0.0144979 	18.000000	0.0143224 	18.000000	0.0143209 	18.000000	0.0144911 	18.000000	6.80121e-06	
19.000000	0.0223288 	19.000000	0.0139556 	19.000000	0.0138029 	19.000000	0.0138014 	19.000000	0.0139491 	19.000000	6.48279e-06	
20.000000	0.0214101 	20.000000	0.0134555 	20.000000	0.0133244 	20.000000	0.0133229 	20.000000	0.0134493 	20.000000	6.19429e-06	
21.000000	0.0205717 	21.000000	0.012993  	21.000000	0.012883  	21.000000	0.0128814 	21.000000	0.012987  	21.000000	5.93161e-06	
22.000000	0.0198034 	22.000000	0.012564  	22.000000	0.0124735 	22.000000	0.0124719 	22.000000	0.0125583 	22.000000	5.69137e-06	
23.000000	0.0190966 	23.000000	0.0121652 	23.000000	0.0120926 	23.000000	0.0120909 	23.000000	0.0121597 	23.000000	5.47078e-06	
24.000000	0.018444  	24.000000	0.0117933 	24.000000	0.0117375 	24.000000	0.0117353 	24.000000	0.0117881 	24.000000	5.26747e-06	
25.000000	0.0178395 	25.000000	0.0114459 	25.000000	0.0114056 	25.000000	0.0114023 	25.000000	0.0114408 	25.000000	5.07946e-06	
27.000000	0.0167548 	27.000000	0.0108152 	27.000000	0.0107998 	27.000000	0.0107956 	27.000000	0.0108104 	27.000000	4.74281e-06	
29.000000	0.0158086 	29.000000	0.0102576 	29.000000	0.0102602 	29.000000	0.0102561 	29.000000	0.0102531 	29.000000	4.44996e-06	
31.000000	0.0149756 	31.000000	0.00976112	31.000000	0.0097724 	31.000000	0.00976828	31.000000	0.00975692	31.000000	4.19276e-06	
33.000000	0.0142362 	33.000000	0.00931616	33.000000	0.00933097	33.000000	0.0093271 	33.000000	0.0093122 	33.000000	3.96498e-06	
35.000000	0.0135753 	35.000000	0.00891505	35.000000	0.00893344	35.000000	0.00893   	35.000000	0.00891129	35.000000	3.76177e-06	
38.000000	0.0127051 	38.000000	0.00838232	38.000000	0.00840778	38.000000	0.00840314	38.000000	0.00837882	38.000000	3.49486e-06	
41.000000	0.0119535 	41.000000	0.00791799	41.000000	0.00794896	41.000000	0.00794417	41.000000	0.00791472	41.000000	3.26489e-06	
44.000000	0.0112973 	44.000000	0.00750958	44.000000	0.0075448 	44.000000	0.00754043	44.000000	0.00750651	44.000000	3.06458e-06	
47.000000	0.0107192 	47.000000	0.00714747	47.000000	0.00718641	47.000000	0.00718226	47.000000	0.00714458	47.000000	2.88847e-06	
50.000000	0.0102057 	50.000000	0.00682414	50.000000	0.00686609	50.000000	0.00686219	50.000000	0.00682141	50.000000	2.73236e-06	
55.000000	0.00946597	55.000000	0.00635574	55.000000	0.00640147	55.000000	0.00639788	55.000000	0.00635323	55.000000	2.50804e-06	
60.000000	0.00884144	60.000000	0.00595796	60.000000	0.00600636	60.000000	0.00600281	60.000000	0.00595564	60.000000	2.31919e-06	
65.000000	0.00830663	65.000000	0.00561581	65.000000	0.00566647	65.000000	0.00566228	65.000000	0.00561365	65.000000	2.1579e-06	
70.000000	0.00784316	70.000000	0.00531827	70.000000	0.00536934	70.000000	0.00536552	70.000000	0.00531625	70.000000	2.01847e-06	
75.000000	0.00743736	75.000000	0.00505707	75.000000	0.00510808	75.000000	0.00510447	75.000000	0.00505517	75.000000	1.89669e-06	
80.000000	0.00707889	80.000000	0.00482587	80.000000	0.00487634	80.000000	0.00487294	80.000000	0.00482408	80.000000	1.78936e-06	
85.000000	0.00675975	85.000000	0.00461973	85.000000	0.00466934	85.000000	0.00466612	85.000000	0.00461803	85.000000	1.69401e-06	
90.000000	0.00647368	90.000000	0.00443475	90.000000	0.00448328	90.000000	0.00448019	90.000000	0.00443314	90.000000	1.60873e-06	
95.000000	0.00621567	95.000000	0.0042678 	95.000000	0.00431577	95.000000	0.0043121 	95.000000	0.00426627	95.000000	1.53196e-06	
100.000000	0.0059817 	100.000000	0.00411635	100.000000	0.00416288	100.000000	0.00415937	100.000000	0.00411489	100.000000	1.46249e-06	
105.000000	0.00576847	105.000000	0.00397831	105.000000	0.00402331	105.000000	0.00401995	105.000000	0.00397691	105.000000	1.39931e-06	
110.000000	0.0055733 	110.000000	0.00385196	110.000000	0.00389541	110.000000	0.00389217	110.000000	0.00385062	110.000000	1.34158e-06	
115.000000	0.00539391	115.000000	0.00373587	115.000000	0.00377772	115.000000	0.00377461	115.000000	0.00373458	115.000000	1.28862e-06	
120.000000	0.00522843	120.000000	0.00362882	120.000000	0.00366907	120.000000	0.00366607	120.000000	0.00362758	120.000000	1.23986e-06	
125.000000	0.00507526	125.000000	0.0035298 	125.000000	0.00356846	125.000000	0.00356555	125.000000	0.0035286 	125.000000	1.1948e-06	
130.000000	0.00493304	130.000000	0.00343791	130.000000	0.00347501	130.000000	0.00347219	130.000000	0.00343676	130.000000	1.15304e-06	
135.000000	0.00480061	135.000000	0.00335243	135.000000	0.00338791	135.000000	0.00338524	135.000000	0.00335131	135.000000	1.11422e-06	
140.000000	0.00467696	140.000000	0.00327268	140.000000	0.00330692	140.000000	0.00330406	140.000000	0.00327161	140.000000	1.07803e-06	
145.000000	0.00456123	145.000000	0.00319812	145.000000	0.00323121	145.000000	0.00322809	145.000000	0.00319708	145.000000	1.04422e-06	
150.000000	0.00445266	150.000000	0.00312825	150.000000	0.00315987	150.000000	0.00315684	150.000000	0.00312724	150.000000	1.01256e-06	
155.000000	0.00429979	155.000000	0.00306264	155.000000	0.00309281	155.000000	0.00308989	155.000000	0.00306165	155.000000	9.82832e-07	
160.000000	0.00421019	160.000000	0.0030009 	160.000000	0.00302972	160.000000	0.00302686	160.000000	0.00299995	160.000000	9.54876e-07	
165.000000	0.00412569	165.000000	0.00294271	165.000000	0.0029702 	165.000000	0.00296741	165.000000	0.00294178	165.000000	9.28531e-07	
170.000000	0.00404587	170.000000	0.00288777	170.000000	0.00291397	170.000000	0.00291124	170.000000	0.00288686	170.000000	9.03662e-07	
175.000000	0.00397035	175.000000	0.0028358 	175.000000	0.00286077	175.000000	0.0028581 	175.000000	0.00283492	175.000000	8.80144e-07	
180.000000	0.00389877	180.000000	0.00278658	180.000000	0.00281035	180.000000	0.00280774	180.000000	0.00278573	180.000000	8.57871e-07	
185.000000	0.00383084	185.000000	0.0027399 	185.000000	0.00276251	185.000000	0.00275996	185.000000	0.00273906	185.000000	8.36743e-07	
190.000000	0.00376628	190.000000	0.00269555	190.000000	0.00271707	190.000000	0.00271455	190.000000	0.00269474	190.000000	8.16674e-07	
195.000000	0.00370485	195.000000	0.00265338	195.000000	0.00267379	195.000000	0.00267135	195.000000	0.00265258	195.000000	7.97584e-07	
200.000000	0.00364631	200.000000	0.00261322	200.000000	0.00263258	200.000000	0.00263021	200.000000	0.00261244	200.000000	7.79404e-07	
210.000000	0.00353714	210.000000	0.00253839	210.000000	0.00255617	210.000000	0.00255352	210.000000	0.00253764	210.000000	7.45517e-07	
220.000000	0.00343736	220.000000	0.00247009	220.000000	0.00248613	220.000000	0.0024835 	220.000000	0.00246937	220.000000	7.14569e-07	
230.000000	0.00334581	230.000000	0.0024075 	230.000000	0.00242185	230.000000	0.00241932	230.000000	0.00240681	230.000000	6.86186e-07	
240.000000	0.00326149	240.000000	0.00234994	240.000000	0.00236275	240.000000	0.00236029	240.000000	0.00234928	240.000000	6.60059e-07	
250.000000	0.00318358	250.000000	0.00229683	250.000000	0.00230821	250.000000	0.00230582	250.000000	0.00229619	250.000000	6.35925e-07	
260.000000	0.00311138	260.000000	0.00224768	260.000000	0.00225774	260.000000	0.00225541	260.000000	0.00224706	260.000000	6.13563e-07	
270.000000	0.00304427	270.000000	0.00220206	270.000000	0.00221091	270.000000	0.00220864	270.000000	0.00220146	270.000000	5.92781e-07	
280.000000	0.00298174	280.000000	0.00215961	280.000000	0.00216735	280.000000	0.00216513	280.000000	0.00215904	280.000000	5.73415e-07	
290.000000	0.00292333	290.000000	0.00212002	290.000000	0.00212669	290.000000	0.00212456	290.000000	0.00211946	290.000000	5.55323e-07	
300.000000	0.00286866	300.000000	0.00208301	300.000000	0.00208889	300.000000	0.00208665	300.000000	0.00208247	300.000000	5.38382e-07	
310.000000	0.00281737	310.000000	0.00204833	310.000000	0.00205354	310.000000	0.00205115	310.000000	0.00204781	310.000000	5.22485e-07	
320.000000	0.00276916	320.000000	0.00201579	320.000000	0.00202019	320.000000	0.00201786	320.000000	0.00201529	320.000000	5.07536e-07	
330.000000	0.00272377	330.000000	0.0019852 	330.000000	0.00198883	330.000000	0.00198656	330.000000	0.0019847 	330.000000	4.93452e-07	
340.000000	0.00268096	340.000000	0.00195638	340.000000	0.00195934	340.000000	0.00195711	340.000000	0.0019559 	340.000000	4.80159e-07	
350.000000	0.00264051	350.000000	0.00192919	350.000000	0.00193153	350.000000	0.00192934	350.000000	0.00192872	350.000000	4.67591e-07	
360.000000	0.00260225	360.000000	0.0019035 	360.000000	0.00190527	360.000000	0.00190312	360.000000	0.00190305	360.000000	4.55689e-07	
370.000000	0.002566  	370.000000	0.0018792 	370.000000	0.00188045	370.000000	0.00187833	370.000000	0.00187875	370.000000	4.44402e-07	
380.000000	0.00253161	380.000000	0.00185617	380.000000	0.00185695	380.000000	0.00185486	380.000000	0.00185574	380.000000	4.33683e-07	
390.000000	0.00249895	390.000000	0.00183433	390.000000	0.00183467	390.000000	0.00183262	390.000000	0.0018339 	390.000000	4.23488e-07	
400.000000	0.00246788	400.000000	0.00181358	400.000000	0.00181353	400.000000	0.00181151	400.000000	0.00181317	400.000000	4.1378e-07	
410.000000	0.00243831	410.000000	0.00179386	410.000000	0.00179345	410.000000	0.00179145	410.000000	0.00179345	410.000000	4.04525e-07	
420.000000	0.00241012	420.000000	0.00177508	420.000000	0.00177436	420.000000	0.00177238	420.000000	0.00177468	420.000000	3.95691e-07	
430.000000	0.00238323	430.000000	0.00175719	430.000000	0.00175617	430.000000	0.00175422	430.000000	0.0017568 	430.000000	3.87249e-07	
440.000000	0.00235756	440.000000	0.00174013	440.000000	0.00173882	440.000000	0.00173692	440.000000	0.00173975	440.000000	3.79174e-07	
450.000000	0.00233302	450.000000	0.00172384	450.000000	0.0017223 	450.000000	0.00172042	450.000000	0.00172346	450.000000	3.71442e-07	
460.000000	0.00230954	460.000000	0.00170827	460.000000	0.0017066 	460.000000	0.00170466	460.000000	0.00170791	460.000000	3.64031e-07	
470.000000	0.00228707	470.000000	0.00169339	470.000000	0.00169164	470.000000	0.00168961	470.000000	0.00169303	470.000000	3.56921e-07	
480.000000	0.00226553	480.000000	0.00167914	480.000000	0.0016773 	480.000000	0.00167522	480.000000	0.00167879	480.000000	3.50095e-07	
490.000000	0.00224489	490.000000	0.0016655 	490.000000	0.00166352	490.000000	0.00166145	490.000000	0.00166516	490.000000	3.43535e-07	
500.000000	0.00222507	500.000000	0.00165242	500.000000	0.00165029	500.000000	0.00164827	500.000000	0.00165209	500.000000	3.37226e-07	
520.000000	0.00218778	520.000000	0.00162785	520.000000	0.0016255 	520.000000	0.00162352	520.000000	0.00162752	520.000000	3.25303e-07	
540.000000	0.00215331	540.000000	0.00160518	540.000000	0.00160269	540.000000	0.00160074	540.000000	0.00160486	540.000000	3.14226e-07	
560.000000	0.00212137	560.000000	0.00158422	560.000000	0.00158163	560.000000	0.00157972	560.000000	0.00158391	560.000000	3.03906e-07	
580.000000	0.00209173	580.000000	0.0015648 	580.000000	0.00156216	580.000000	0.00156028	580.000000	0.0015645 	580.000000	2.94267e-07	
600.000000	0.00206416	600.000000	0.00154677	600.000000	0.00154411	600.000000	0.00154227	600.000000	0.00154649	600.000000	2.85244e-07	
620.000000	0.00203847	620.000000	0.00153   	620.000000	0.00152736	620.000000	0.00152554	620.000000	0.00152972	620.000000	2.76777e-07	
640.000000	0.00201449	640.000000	0.00151438	640.000000	0.00151179	640.000000	0.00150999	640.000000	0.00151411	640.000000	2.68817e-07	
660.000000	0.00199208	660.000000	0.0014998 	660.000000	0.00149726	660.000000	0.0014955 	660.000000	0.00149954	660.000000	2.61319e-07	
680.000000	0.00197111	680.000000	0.00148617	680.000000	0.0014837 	680.000000	0.00148198	680.000000	0.00148592	680.000000	2.54243e-07	
700.000000	0.00195146	700.000000	0.00147342	700.000000	0.00147108	700.000000	0.00146934	700.000000	0.00147318	700.000000	2.47554e-07	
720.000000	0.00193302	720.000000	0.00146148	720.000000	0.00145934	720.000000	0.00145753	720.000000	0.00146124	720.000000	2.41222e-07	
740.000000	0.0019157 	740.000000	0.00145027	740.000000	0.00144833	740.000000	0.00144645	740.000000	0.00145004	740.000000	2.35217e-07	
760.000000	0.00189942	760.000000	0.00143975	760.000000	0.00143795	760.000000	0.00143607	760.000000	0.00143952	760.000000	2.29514e-07	
780.000000	0.0018841 	780.000000	0.00142986	780.000000	0.00142817	780.000000	0.00142632	780.000000	0.00142964	780.000000	2.24092e-07	
800.000000	0.00186968	800.000000	0.00142056	800.000000	0.00141898	800.000000	0.00141716	800.000000	0.00142034	800.000000	2.18929e-07	
820.000000	0.00185609	820.000000	0.00141181	820.000000	0.00141035	820.000000	0.00140855	820.000000	0.00141159	820.000000	2.14008e-07	
840.000000	0.00184327	840.000000	0.00140356	840.000000	0.00140222	840.000000	0.00140043	840.000000	0.00140335	840.000000	2.09311e-07	
860.000000	0.00183118	860.000000	0.00139578	860.000000	0.00139456	860.000000	0.00139279	860.000000	0.00139557	860.000000	2.04824e-07	
880.000000	0.00181977	880.000000	0.00138844	880.000000	0.00138734	880.000000	0.00138558	880.000000	0.00138824	880.000000	2.00532e-07	
900.000000	0.001809  	900.000000	0.00138152	900.000000	0.00138052	900.000000	0.00137877	900.000000	0.00138132	900.000000	1.96422e-07	
920.000000	0.00179882	920.000000	0.00137498	920.000000	0.00137408	920.000000	0.00137235	920.000000	0.00137479	920.000000	1.92484e-07	
940.000000	0.0017892 	940.000000	0.00136881	940.000000	0.00136799	940.000000	0.00136628	940.000000	0.00136862	940.000000	1.88707e-07	
960.000000	0.00178011	960.000000	0.00136297	960.000000	0.00136224	960.000000	0.00136053	960.000000	0.00136278	960.000000	1.8508e-07	
980.000000	0.00177152	980.000000	0.00135745	980.000000	0.0013568 	980.000000	0.0013551 	980.000000	0.00135727	980.000000	1.81595e-07	
1000.000000	0.00176339	1000.000000	0.00135224	1000.000000	0.00135164	1000.000000	0.00134996	1000.000000	0.00135206	1000.000000	1.78244e-07	
1020.000000	0.00175571	1020.000000	0.00134731	1020.000000	0.00134676	1020.000000	0.00134509	1020.000000	0.00134713	1020.000000	1.75019e-07	
1040.000000	0.00174845	1040.000000	0.00134264	1040.000000	0.00134214	1040.000000	0.00134047	1040.000000	0.00134247	1040.000000	1.71913e-07	
1060.000000	0.00174159	1060.000000	0.00133823	1060.000000	0.00133775	1060.000000	0.0013361 	1060.000000	0.00133806	1060.000000	1.68919e-07	
