Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1520.000000	0.0629218 	1520.000000	0.06399   	1520.000000	0.0641147 	1520.000000	0.0636993 	1520.000000	0.0639833 	1520.000000	6.67518e-06	
1540.000000	0.0628751 	1540.000000	0.0639318 	1540.000000	0.0640436 	1540.000000	0.0636284 	1540.000000	0.0639252 	1540.000000	6.59446e-06	
1560.000000	0.0628334 	1560.000000	0.063878  	1560.000000	0.0639761 	1560.000000	0.063561  	1560.000000	0.0638715 	1560.000000	6.51573e-06	
1580.000000	0.0627966 	1580.000000	0.0638283 	1580.000000	0.0639119 	1580.000000	0.063497  	1580.000000	0.0638219 	1580.000000	6.43892e-06	
1600.000000	0.0627643 	1600.000000	0.0637826 	1600.000000	0.063851  	1600.000000	0.0634362 	1600.000000	0.0637763 	1600.000000	6.36396e-06	
1620.000000	0.0627366 	1620.000000	0.0637408 	1620.000000	0.0637932 	1620.000000	0.0633785 	1620.000000	0.0637345 	1620.000000	6.29078e-06	
1640.000000	0.0627132 	1640.000000	0.0637027 	1640.000000	0.0637383 	1640.000000	0.0633238 	1640.000000	0.0636965 	1640.000000	6.21932e-06	
1660.000000	0.062694  	1660.000000	0.0636682 	1660.000000	0.0636862 	1660.000000	0.063272  	1660.000000	0.063662  	1660.000000	6.14952e-06	
1680.000000	0.0626789 	1680.000000	0.0636371 	1680.000000	0.0636368 	1680.000000	0.0632228 	1680.000000	0.063631  	1680.000000	6.08133e-06	
1700.000000	0.0626677 	1700.000000	0.0636094 	1700.000000	0.0635901 	1700.000000	0.0631764 	1700.000000	0.0636034 	1700.000000	6.01467e-06	
1750.000000	0.0626562 	1750.000000	0.063554  	1750.000000	0.0634839 	1750.000000	0.0630709 	1750.000000	0.0635481 	1750.000000	5.85447e-06	
1800.000000	0.0626666 	1800.000000	0.063517  	1800.000000	0.063392  	1800.000000	0.0629797 	1800.000000	0.0635113 	1800.000000	5.70285e-06	
1850.000000	0.0626976 	1850.000000	0.0634971 	1850.000000	0.0633129 	1850.000000	0.0629014 	1850.000000	0.0634915 	1850.000000	5.55913e-06	
1900.000000	0.0627474 	1900.000000	0.0634928 	1900.000000	0.0632456 	1900.000000	0.0628347 	1900.000000	0.0634874 	1900.000000	5.4227e-06	
1950.000000	0.062815  	1950.000000	0.0635031 	1950.000000	0.0631888 	1950.000000	0.0627787 	1950.000000	0.0634978 	1950.000000	5.29302e-06	
2000.000000	0.0628991 	2000.000000	0.0635267 	2000.000000	0.0631415 	2000.000000	0.0627323 	2000.000000	0.0635215 	2000.000000	5.16959e-06	
2100.000000	0.0631125 	2100.000000	0.0636102 	2100.000000	0.0630722 	2100.000000	0.0626652 	2100.000000	0.0636053 	2100.000000	4.93976e-06	
2200.000000	0.0633802 	2200.000000	0.0637368 	2200.000000	0.0630322 	2200.000000	0.0626275 	2200.000000	0.0637321 	2200.000000	4.73009e-06	
2300.000000	0.0636961 	2300.000000	0.0639008 	2300.000000	0.0630172 	2300.000000	0.0626145 	2300.000000	0.0638962 	2300.000000	4.53802e-06	
2400.000000	0.0640549 	2400.000000	0.0640974 	2400.000000	0.0630233 	2400.000000	0.0626221 	2400.000000	0.0640931 	2400.000000	4.3614e-06	
2500.000000	0.0644523 	2500.000000	0.0643229 	2500.000000	0.0630476 	2500.000000	0.0626472 	2500.000000	0.0643187 	2500.000000	4.19842e-06	
2600.000000	0.0648845 	2600.000000	0.0645737 	2600.000000	0.063087  	2600.000000	0.0626871 	2600.000000	0.0645696 	2600.000000	4.04755e-06	
2700.000000	0.0653482 	2700.000000	0.0648471 	2700.000000	0.063139  	2700.000000	0.0627395 	2700.000000	0.0648432 	2700.000000	3.90746e-06	
2800.000000	0.0658408 	2800.000000	0.0651406 	2800.000000	0.0632017 	2800.000000	0.0628025 	2800.000000	0.0651368 	2800.000000	3.77704e-06	
2900.000000	0.0663597 	2900.000000	0.0654521 	2900.000000	0.0632734 	2900.000000	0.0628744 	2900.000000	0.0654484 	2900.000000	3.6553e-06	
3000.000000	0.066903  	3000.000000	0.0657798 	3000.000000	0.0633526 	3000.000000	0.0629541 	3000.000000	0.0657762 	3000.000000	3.5414e-06	
3200.000000	0.0680552 	3200.000000	0.0664775 	3200.000000	0.0635295 	3200.000000	0.0631319 	3200.000000	0.0664741 	3200.000000	3.33424e-06	
3400.000000	0.0692853 	3400.000000	0.067223  	3400.000000	0.063725  	3400.000000	0.0633284 	3400.000000	0.0672199 	3400.000000	3.15065e-06	
3600.000000	0.0705836 	3600.000000	0.0680083 	3600.000000	0.0639339 	3600.000000	0.0635382 	3600.000000	0.0680053 	3600.000000	2.98677e-06	
3800.000000	0.0719424 	3800.000000	0.0688267 	3800.000000	0.0641519 	3800.000000	0.0637572 	3800.000000	0.0688238 	3800.000000	2.83957e-06	
4000.000000	0.0733557 	4000.000000	0.0696731 	4000.000000	0.0643762 	4000.000000	0.0639823 	4000.000000	0.0696703 	4000.000000	2.70661e-06	
4200.000000	0.0748184 	4200.000000	0.0705432 	4200.000000	0.0646043 	4200.000000	0.0642112 	4200.000000	0.0705406 	4200.000000	2.58589e-06	
4400.000000	0.0763262 	4400.000000	0.0714336 	4400.000000	0.0648345 	4400.000000	0.0644422 	4400.000000	0.0714311 	4400.000000	2.47578e-06	
4600.000000	0.0778759 	4600.000000	0.0723415 	4600.000000	0.0650653 	4600.000000	0.0646738 	4600.000000	0.0723391 	4600.000000	2.37493e-06	
4800.000000	0.0794643 	4800.000000	0.0732645 	4800.000000	0.0652959 	4800.000000	0.064905  	4800.000000	0.0732622 	4800.000000	2.28221e-06	
5000.000000	0.0810893 	5000.000000	0.0742006 	5000.000000	0.0655253 	5000.000000	0.065135  	5000.000000	0.0741984 	5000.000000	2.19666e-06	
5250.000000	0.0831685 	5250.000000	0.0753866 	5250.000000	0.0658096 	5250.000000	0.06542   	5250.000000	0.0753845 	5250.000000	2.09859e-06	
5500.000000	0.0852979 	5500.000000	0.0765879 	5500.000000	0.0660904 	5500.000000	0.0657014 	5500.000000	0.0765858 	5500.000000	2.00915e-06	
6000.000000	0.0896967 	6000.000000	0.0790273 	6000.000000	0.0666388 	6000.000000	0.0662509 	6000.000000	0.0790254 	6000.000000	1.85191e-06	
6500.000000	0.0942678 	6500.000000	0.081505  	6500.000000	0.0671678 	6500.000000	0.0667808 	6500.000000	0.0815033 	6500.000000	1.71811e-06	
7000.000000	0.0989985 	7000.000000	0.0840113 	7000.000000	0.0676762 	7000.000000	0.0672901 	7000.000000	0.0840097 	7000.000000	1.60283e-06	
7500.000000	0.103879  	7500.000000	0.0865391 	7500.000000	0.0681629 	7500.000000	0.0677787 	7500.000000	0.0865376 	7500.000000	1.50244e-06	
8000.000000	0.108903  	8000.000000	0.0890831 	8000.000000	0.0686305 	8000.000000	0.0682473 	8000.000000	0.0890817 	8000.000000	1.41421e-06	
8500.000000	0.114065  	8500.000000	0.0916395 	8500.000000	0.06908   	8500.000000	0.0686967 	8500.000000	0.0916382 	8500.000000	1.33604e-06	
9000.000000	0.11936   	9000.000000	0.0942053 	9000.000000	0.0695113 	9000.000000	0.0691278 	9000.000000	0.0942041 	9000.000000	1.26628e-06	
9500.000000	0.124785  	9500.000000	0.0967781 	9500.000000	0.0699241 	9500.000000	0.0695417 	9500.000000	0.0967769 	9500.000000	1.20363e-06	
10000.000000	0.130338  	10000.000000	0.0993562 	10000.000000	0.0703193 	10000.000000	0.0699394 	10000.000000	0.0993551 	10000.000000	1.14706e-06	
11000.000000	0.141818  	11000.000000	0.104523  	11000.000000	0.0710662 	11000.000000	0.07069   	11000.000000	0.104522  	11000.000000	1.04887e-06	
12000.000000	0.153788  	12000.000000	0.109696  	12000.000000	0.0717633 	12000.000000	0.0713869 	12000.000000	0.109695  	12000.000000	9.6656e-07	
13000.000000	0.166241  	13000.000000	0.114872  	13000.000000	0.0724125 	13000.000000	0.0720365 	13000.000000	0.114871  	13000.000000	8.96537e-07	
14000.000000	0.17917   	14000.000000	0.120045  	14000.000000	0.0730172 	14000.000000	0.0726442 	14000.000000	0.120044  	14000.000000	8.3622e-07	
15000.000000	0.192574  	15000.000000	0.125215  	15000.000000	0.073583  	15000.000000	0.0732146 	15000.000000	0.125214  	15000.000000	7.83705e-07	
16000.000000	0.206451  	16000.000000	0.130379  	16000.000000	0.0741157 	16000.000000	0.0737519 	16000.000000	0.130378  	16000.000000	7.37559e-07	
17000.000000	0.220799  	17000.000000	0.135536  	17000.000000	0.0746195 	17000.000000	0.0742594 	17000.000000	0.135535  	17000.000000	6.9668e-07	
18000.000000	0.23562   	18000.000000	0.140685  	18000.000000	0.0750975 	18000.000000	0.07474   	18000.000000	0.140684  	18000.000000	6.60208e-07	
19000.000000	0.250913  	19000.000000	0.145826  	19000.000000	0.0755523 	19000.000000	0.0751964 	19000.000000	0.145826  	19000.000000	6.2746e-07	
20000.000000	0.26668   	20000.000000	0.15096   	20000.000000	0.0759857 	20000.000000	0.0756308 	20000.000000	0.150959  	20000.000000	5.9789e-07	
21000.000000	0.282922  	21000.000000	0.156085  	21000.000000	0.0763986 	21000.000000	0.0760451 	21000.000000	0.156084  	21000.000000	5.71053e-07	
22000.000000	0.299641  	22000.000000	0.161201  	22000.000000	0.0767904 	22000.000000	0.076441  	22000.000000	0.1612    	22000.000000	5.46582e-07	
23000.000000	0.316838  	23000.000000	0.166309  	23000.000000	0.0771655 	23000.000000	0.0768201 	23000.000000	0.166309  	23000.000000	5.24176e-07	
24000.000000	0.334517  	24000.000000	0.171409  	24000.000000	0.0775257 	24000.000000	0.0771836 	24000.000000	0.171408  	24000.000000	5.03582e-07	
25000.000000	0.352678  	25000.000000	0.1765    	25000.000000	0.0778712 	25000.000000	0.0775328 	25000.000000	0.1765    	25000.000000	4.84587e-07	
26000.000000	0.371326  	26000.000000	0.181583  	26000.000000	0.0782036 	26000.000000	0.0778686 	26000.000000	0.181583  	26000.000000	4.67009e-07	
27000.000000	0.390461  	27000.000000	0.186659  	27000.000000	0.0785238 	27000.000000	0.0781921 	27000.000000	0.186658  	27000.000000	4.50695e-07	
28000.000000	0.410088  	28000.000000	0.191726  	28000.000000	0.0788325 	28000.000000	0.0785041 	28000.000000	0.191726  	28000.000000	4.35512e-07	
29000.000000	0.430207  	29000.000000	0.196786  	29000.000000	0.0791302 	29000.000000	0.0788054 	29000.000000	0.196786  	29000.000000	4.21345e-07	
30000.000000	0.450823  	30000.000000	0.201838  	30000.000000	0.0794174 	30000.000000	0.0790967 	30000.000000	0.201838  	30000.000000	4.08094e-07	
32000.000000	0.493556  	32000.000000	0.211921  	32000.000000	0.079964  	32000.000000	0.0796516 	32000.000000	0.21192   	32000.000000	3.84006e-07	
34000.000000	0.538308  	34000.000000	0.221975  	34000.000000	0.0804768 	34000.000000	0.0801732 	34000.000000	0.221975  	34000.000000	3.62671e-07	
36000.000000	0.585104  	36000.000000	0.232002  	36000.000000	0.0809587 	36000.000000	0.0806653 	36000.000000	0.232002  	36000.000000	3.43639e-07	
38000.000000	0.63397   	38000.000000	0.242004  	38000.000000	0.0814126 	38000.000000	0.0811309 	38000.000000	0.242003  	38000.000000	3.26553e-07	
40000.000000	0.684929  	40000.000000	0.25198   	40000.000000	0.0818419 	40000.000000	0.0815727 	40000.000000	0.25198   	40000.000000	3.11126e-07	
42000.000000	0.738009  	42000.000000	0.261933  	42000.000000	0.0822496 	42000.000000	0.0819929 	42000.000000	0.261933  	42000.000000	2.97128e-07	
44000.000000	0.793234  	44000.000000	0.271864  	44000.000000	0.0826384 	44000.000000	0.0823936 	44000.000000	0.271863  	44000.000000	2.84365e-07	
46000.000000	0.850632  	46000.000000	0.281772  	46000.000000	0.08301   	46000.000000	0.0827765 	46000.000000	0.281772  	46000.000000	2.72681e-07	
48000.000000	0.910229  	48000.000000	0.29166   	48000.000000	0.0833657 	48000.000000	0.083143  	48000.000000	0.29166   	48000.000000	2.61942e-07	
50000.000000	0.972052  	50000.000000	0.301528  	50000.000000	0.0837057 	50000.000000	0.0834945 	50000.000000	0.301528  	50000.000000	2.52038e-07	
