Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
10.000000	1.20005   	10.000000	1.21329   	10.000000	1.21262   	10.000000	1.21262   	10.000000	1.21269   	10.000000	0.000604006	
11.000000	1.11643   	11.000000	1.13225   	11.000000	1.12878   	11.000000	1.12968   	11.000000	1.13169   	11.000000	0.000554826	
12.000000	1.04467   	12.000000	1.06177   	12.000000	1.05649   	12.000000	1.058     	12.000000	1.06126   	12.000000	0.000513385	
13.000000	0.98239   	13.000000	0.999969  	13.000000	0.993512  	13.000000	0.995397  	13.000000	0.999491  	13.000000	0.000477966	
14.000000	0.927795  	14.000000	0.945348  	14.000000	0.938112  	14.000000	0.940247  	14.000000	0.9449    	14.000000	0.000447326	
15.000000	0.879524  	15.000000	0.896739  	15.000000	0.88898   	15.000000	0.891279  	15.000000	0.896319  	15.000000	0.000420546	
16.000000	0.836523  	16.000000	0.853209  	16.000000	0.845127  	16.000000	0.847499  	16.000000	0.852812  	16.000000	0.000396929	
17.000000	0.797958  	17.000000	0.814004  	17.000000	0.805742  	17.000000	0.808118  	17.000000	0.813628  	17.000000	0.000375939	
18.000000	0.763165  	18.000000	0.77851   	18.000000	0.770133  	18.000000	0.7725    	18.000000	0.778153  	18.000000	0.000357153	
19.000000	0.731607  	19.000000	0.746225  	19.000000	0.73778   	19.000000	0.740128  	19.000000	0.745884  	19.000000	0.000340237	
20.000000	0.702845  	20.000000	0.71673   	20.000000	0.708285  	20.000000	0.710576  	20.000000	0.716406  	20.000000	0.000324921	
21.000000	0.676516  	21.000000	0.689679  	21.000000	0.681285  	21.000000	0.683491  	21.000000	0.689368  	21.000000	0.000310985	
22.000000	0.652318  	22.000000	0.664778  	22.000000	0.65646   	22.000000	0.658575  	22.000000	0.66448   	22.000000	0.000298248	
23.000000	0.629997  	23.000000	0.64178   	23.000000	0.63355   	23.000000	0.635581  	23.000000	0.641493  	23.000000	0.000286559	
24.000000	0.60934   	24.000000	0.620472  	24.000000	0.612342  	24.000000	0.614294  	24.000000	0.620196  	24.000000	0.000275791	
25.000000	0.590162  	25.000000	0.600674  	25.000000	0.592658  	25.000000	0.594534  	25.000000	0.600408  	25.000000	0.00026584	
27.000000	0.555642  	27.000000	0.565004  	27.000000	0.557287  	27.000000	0.558988  	27.000000	0.564756  	27.000000	0.000248033	
29.000000	0.525421  	29.000000	0.53375   	29.000000	0.526438  	29.000000	0.527924  	29.000000	0.533517  	29.000000	0.000232556	
31.000000	0.498727  	31.000000	0.506132  	31.000000	0.499444  	31.000000	0.500661  	31.000000	0.505913  	31.000000	0.000218975	
33.000000	0.474966  	33.000000	0.481546  	33.000000	0.475544  	33.000000	0.476514  	33.000000	0.481339  	33.000000	0.000206957	
35.000000	0.45367   	35.000000	0.459513  	35.000000	0.454125  	35.000000	0.454879  	35.000000	0.459317  	35.000000	0.000196243	
38.000000	0.425553  	38.000000	0.430435  	38.000000	0.425848  	38.000000	0.426326  	38.000000	0.430253  	38.000000	0.000182181	
41.000000	0.401191  	41.000000	0.405259  	41.000000	0.401357  	41.000000	0.401598  	41.000000	0.405089  	41.000000	0.000170076	
44.000000	0.379865  	44.000000	0.383241  	44.000000	0.37986   	44.000000	0.37996   	44.000000	0.383082  	44.000000	0.000159541	
47.000000	0.361028  	47.000000	0.363816  	47.000000	0.360908  	47.000000	0.360859  	47.000000	0.363665  	47.000000	0.000150286	
50.000000	0.34426   	50.000000	0.346545  	50.000000	0.344033  	50.000000	0.343864  	50.000000	0.346403  	50.000000	0.000142087	
55.000000	0.320044  	55.000000	0.321649  	55.000000	0.319627  	55.000000	0.319339  	55.000000	0.321518  	55.000000	0.000130316	
60.000000	0.299539  	60.000000	0.300617  	60.000000	0.298972  	60.000000	0.298594  	60.000000	0.300497  	60.000000	0.000120415	
65.000000	0.281936  	65.000000	0.282607  	65.000000	0.281225  	65.000000	0.280804  	65.000000	0.282495  	65.000000	0.000111967	
70.000000	0.266646  	70.000000	0.267003  	70.000000	0.265871  	70.000000	0.265371  	70.000000	0.266898  	70.000000	0.000104669	
75.000000	0.253232  	75.000000	0.253349  	75.000000	0.252366  	75.000000	0.25185   	75.000000	0.25325   	75.000000	9.82998e-05	
80.000000	0.24136   	80.000000	0.241297  	80.000000	0.240464  	80.000000	0.239902  	80.000000	0.241204  	80.000000	9.26896e-05	
85.000000	0.230775  	85.000000	0.230578  	85.000000	0.229832  	85.000000	0.229263  	85.000000	0.23049   	85.000000	8.77089e-05	
90.000000	0.221271  	90.000000	0.22098   	90.000000	0.220333  	90.000000	0.219727  	90.000000	0.220897  	90.000000	8.32562e-05	
95.000000	0.212688  	95.000000	0.212334  	95.000000	0.211736  	95.000000	0.211129  	95.000000	0.212255  	95.000000	7.92506e-05	
100.000000	0.204894  	100.000000	0.204505  	100.000000	0.203944  	100.000000	0.203336  	100.000000	0.204429  	100.000000	7.56273e-05	
105.000000	0.197784  	105.000000	0.19738   	105.000000	0.196845  	105.000000	0.196238  	105.000000	0.197308  	105.000000	7.23333e-05	
110.000000	0.191268  	110.000000	0.190868  	110.000000	0.190375  	110.000000	0.189746  	110.000000	0.190799  	110.000000	6.9325e-05	
115.000000	0.185273  	115.000000	0.184892  	115.000000	0.18442   	115.000000	0.183784  	115.000000	0.184825  	115.000000	6.65665e-05	
120.000000	0.179737  	120.000000	0.179388  	120.000000	0.178921  	120.000000	0.17829   	120.000000	0.179324  	120.000000	6.40275e-05	
125.000000	0.174609  	125.000000	0.174302  	125.000000	0.17384   	125.000000	0.173211  	125.000000	0.174241  	125.000000	6.16823e-05	
130.000000	0.169843  	130.000000	0.169588  	130.000000	0.169127  	130.000000	0.168499  	130.000000	0.169528  	130.000000	5.95094e-05	
135.000000	0.165402  	135.000000	0.165206  	135.000000	0.164743  	135.000000	0.164118  	135.000000	0.165148  	135.000000	5.74902e-05	
140.000000	0.161252  	140.000000	0.161121  	140.000000	0.160656  	140.000000	0.160033  	140.000000	0.161066  	140.000000	5.56088e-05	
145.000000	0.157365  	145.000000	0.157306  	145.000000	0.156836  	145.000000	0.156215  	145.000000	0.157252  	145.000000	5.38513e-05	
150.000000	0.153716  	150.000000	0.153732  	150.000000	0.153257  	150.000000	0.152639  	150.000000	0.15368   	150.000000	5.22057e-05	
155.000000	0.148486  	155.000000	0.150379  	155.000000	0.149897  	155.000000	0.149281  	155.000000	0.150328  	155.000000	5.06616e-05	
160.000000	0.145467  	160.000000	0.147226  	160.000000	0.146737  	160.000000	0.146124  	160.000000	0.147177  	160.000000	4.92096e-05	
165.000000	0.142618  	165.000000	0.144256  	165.000000	0.143759  	165.000000	0.143149  	165.000000	0.144208  	165.000000	4.78417e-05	
170.000000	0.139926  	170.000000	0.141453  	170.000000	0.140949  	170.000000	0.14034   	170.000000	0.141406  	170.000000	4.65507e-05	
175.000000	0.137377  	175.000000	0.138803  	175.000000	0.138292  	175.000000	0.137686  	175.000000	0.138758  	175.000000	4.53303e-05	
180.000000	0.13496   	180.000000	0.136295  	180.000000	0.135776  	180.000000	0.135172  	180.000000	0.136251  	180.000000	4.41746e-05	
185.000000	0.132665  	185.000000	0.133917  	185.000000	0.13339   	185.000000	0.132789  	185.000000	0.133874  	185.000000	4.30786e-05	
190.000000	0.130483  	190.000000	0.131659  	190.000000	0.131124  	190.000000	0.130525  	190.000000	0.131617  	190.000000	4.20378e-05	
195.000000	0.128406  	195.000000	0.129513  	195.000000	0.12897   	195.000000	0.128374  	195.000000	0.129472  	195.000000	4.1048e-05	
200.000000	0.126425  	200.000000	0.127469  	200.000000	0.12692   	200.000000	0.126326  	200.000000	0.127429  	200.000000	4.01055e-05	
210.000000	0.12273   	210.000000	0.123665  	210.000000	0.123102  	210.000000	0.122512  	210.000000	0.123626  	210.000000	3.83493e-05	
220.000000	0.119351  	220.000000	0.120194  	220.000000	0.119619  	220.000000	0.119034  	220.000000	0.120157  	220.000000	3.6746e-05	
230.000000	0.116247  	230.000000	0.117016  	230.000000	0.11643   	230.000000	0.115849  	230.000000	0.11698   	230.000000	3.52762e-05	
240.000000	0.113388  	240.000000	0.114094  	240.000000	0.113498  	240.000000	0.112922  	240.000000	0.11406   	240.000000	3.39236e-05	
250.000000	0.110744  	250.000000	0.1114    	250.000000	0.110798  	250.000000	0.110223  	250.000000	0.111367  	250.000000	3.26746e-05	
260.000000	0.108292  	260.000000	0.108907  	260.000000	0.108293  	260.000000	0.107728  	260.000000	0.108876  	260.000000	3.15177e-05	
